Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
64,5169618820,wiston,0,375,G Scottie Scheffler G Tommy Fleetwood G Alex Fitzpatrick G Jackson Koivun G Tom Kim G Benjamin James,,Padraig Harrington,G,1.14%,9
66,5166932285,Wanger211,0,374.5,G Xander Schauffele G Tommy Fleetwood G Collin Morikawa G Wyndham Clark G Si Woo Kim G Gary Woodland,,Andrew Putnam,G,1.11%,37.5
66,5168611320,Donny521Mac,0,374.5,G Tommy Fleetwood G Matt Fitzpatrick G Tyrrell Hatton G Russell Henley G Wyndham Clark G Alex Fitzpatrick,,Nick Taylor,G,1.05%,18
66,5168672649,darla23,0,374.5,G Tommy Fleetwood G Matt Fitzpatrick G Collin Morikawa G Wyndham Clark G Sam Burns G Si Woo Kim,,Cooper Dossey,G,1.02%,11.5
66,5169407322,Moonshinerman,0,374.5,G Xander Schauffele G Tommy Fleetwood G Matt Fitzpatrick G Tyrrell Hatton G Ryan Fox G Tom Kim,,Daniel Berger,G,0.92%,17
66,5169407879,batarvers,0,374.5,G Scottie Scheffler G Chris Gotterup G Wyndham Clark G Joaquin Niemann G Patrick Rodgers G Miles Russell,,Emiliano Grillo,G,0.89%,58
66,5169608729,ballerkid09,0,374.5,G Tommy Fleetwood G Matt Fitzpatrick G Collin Morikawa G Wyndham Clark G Sam Burns G Si Woo Kim,,Ben Kohles,G,0.84%,54.5
72,5166718763,icehouse131211,0,374,G Tommy Fleetwood G Matt Fitzpatrick G Tyrrell Hatton G Collin Morikawa G Sam Burns G Jackson Koivun,,J.T. Poston,G,0.84%,75
72,5168555478,welchy81,0,374,G Scottie Scheffler G Wyndham Clark G Sam Burns G Joaquin Niemann G Ryan Gerard G Jackson Suber,,Patrick Rodgers,G,0.83%,32
74,5167348528,krzykyle,0,373.5,G Scottie Scheffler G Sam Burns G Patrick Cantlay G Robert MacIntyre G Gary Woodland G Keith Mitchell,,Harry Hall,G,0.80%,11.5
75,5167593181,PurplePain42,0,372.5,G Rory McIlroy G Tommy Fleetwood G Wyndham Clark G Robert MacIntyre G David Puig G Tom Kim,,Billy Horschel,G,0.77%,25
75,5169299276,elboden,0,372.5,G Tommy Fleetwood G Tyrrell Hatton G Russell Henley G Patrick Reed G Wyndham Clark G Sam Burns,,Lucas Herbert,G,0.66%,26.5
77,5166599735,dmcgowan63,0,372,G Ludvig Aberg G Matt Fitzpatrick G Collin Morikawa G Wyndham Clark G Sam Burns G Hideki Matsuyama,,Jimmy Stanger,G,0.59%,19
77,5169628459,Chris_79,0,372,G Tommy Fleetwood G Matt Fitzpatrick G Tyrrell Hatton G Chris Gotterup G Sam Burns G Gary Woodland,,Max Greyserman,G,0.53%,51.5
79,5166723456,Amador209,0,371,G Xander Schauffele G Tommy Fleetwood G Russell Henley G Sam Burns G Joaquin Niemann G Robert MacIntyre,,Carlos Ortiz,G,0.50%,20
79,5167339489,edcovington,0,371,G Scottie Scheffler G Tyrrell Hatton G Sam Burns G Adam Scott G Emiliano Grillo G J.T. Poston,,Hennie Du Plessis,G,0.50%,8.5
79,5167879433,KRUSHERSwithaK,0,371,G Xander Schauffele G Tommy Fleetwood G Russell Henley G Sam Burns G Joaquin Niemann G Robert MacIntyre,,Chris Kirk,G,0.45%,13
79,5168396811,jeffreyride,0,371,G Scottie Scheffler G Russell Henley G Sam Burns G Maverick McNealy G Keith Mitchell G Max Greyserman,,Jayden Trey Schaper,G,0.44%,15.5
83,5167408102,legendarykid_23,0,370.5,G Rory McIlroy G Matt Fitzpatrick G Justin Rose G Wyndham Clark G Alex Fitzpatrick G Ryo Hisatsune,,Benjamin James,G,0.44%,51
83,5169329346,twindadhky,0,370.5,G Scottie Scheffler G Russell Henley G Sam Burns G Aaron Rai G Brian Harman G J.T. Poston,,Matthew McCarty,G,0.42%,12
85,5166992137,happyb,0,370,G Cameron Young G Matt Fitzpatrick G Chris Gotterup G Wyndham Clark G Sam Burns G Ryan Fox,,Adrien Dumont De Chassart,G,0.36%,56
85,5167265499,porschedrivergt,0,370,G Ludvig Aberg G Matt Fitzpatrick G Tyrrell Hatton G Wyndham Clark G Sam Burns G J.J. Spaun,,Caleb Surratt,G,0.34%,43
85,5167362053,jeffj490,0,370,G Tommy Fleetwood G Matt Fitzpatrick G Collin Morikawa G Wyndham Clark G Sam Burns G Patrick Cantlay,,Miles Russell,G,0.34%,41.5
85,5167785092,Madsteps21,0,370,G Tommy Fleetwood G Justin Thomas G Chris Gotterup G Patrick Reed G Wyndham Clark G Sam Burns,,Sam Stevens,G,0.34%,65
85,5169331875,jwengert0518,0,370,G Rory McIlroy G Matt Fitzpatrick G Wyndham Clark G Joaquin Niemann G Cameron Smith G Aaron Rai,,John Parry,G,0.33%,54.5
90,5167582948,boulAAYYY,0,369.5,G Bryson DeChambeau G Ludvig Aberg G Tyrrell Hatton G Wyndham Clark G Joaquin Niemann G Caleb Surratt,,Michael Kim,G,0.33%,41.5
90,5169201151,jm50322,0,369.5,G Cameron Young G Matt Fitzpatrick G Tyrrell Hatton G Wyndham Clark G Aaron Rai G Maverick McNealy,,Nicolas Echavarria,G,0.33%,42
92,5166866845,bcyone,0,368.5,G Matt Fitzpatrick G Tyrrell Hatton G Justin Rose G Chris Gotterup G Russell Henley G Wyndham Clark,,Pierceson Coody,G,0.30%,54
92,5166924126,Go1-0Today,0,368.5,G Matt Fitzpatrick G Tyrrell Hatton G Collin Morikawa G Justin Rose G Justin Thomas G Gary Woodland,,Jake Peacock,G,0.27%,11.5
92,5167030311,jtou410,0,368.5,G Tommy Fleetwood G Matt Fitzpatrick G Collin Morikawa G Wyndham Clark G Sam Burns G Shane Lowry,,Peter Uihlein,G,0.27%,41.5
92,5167113213,Longup1,0,368.5,G Bryson DeChambeau G Tyrrell Hatton G Chris Gotterup G Wyndham Clark G Sam Burns G Alex Fitzpatrick,,Kevin Roy,G,0.27%,15.5
92,5168081690,drew3504,0,368.5,G Scottie Scheffler G Wyndham Clark G Sam Burns G Harris English G Alex Fitzpatrick G Brian Harman,,James Nicholas,G,0.27%,39.5
92,5168862682,CraigAD66,0,368.5,G Xander Schauffele G Justin Thomas G Chris Gotterup G Patrick Reed G Wyndham Clark G Sam Burns,,Michael Brennan,G,0.27%,45.5
92,5168895733,vernon93,0,368.5,G Xander Schauffele G Justin Thomas G Chris Gotterup G Patrick Reed G Wyndham Clark G Sam Burns,,Graeme McDowell,G,0.23%,11.5
99,5168329967,hoos37,0,368,G Scottie Scheffler G Matt Fitzpatrick G Joaquin Niemann G Aaron Rai G Ryan Fox G Ben Kohles,,Matti Schmid,G,0.22%,14
99,5169168124,Paul322,0,368,G Matt Fitzpatrick G Tyrrell Hatton G Justin Rose G Justin Thomas G Patrick Reed G Wyndham Clark,,Max McGreevy,G,0.22%,51.5
99,5169207839,element187,0,368,G Matt Fitzpatrick G Tyrrell Hatton G Justin Rose G Justin Thomas G Patrick Reed G Wyndham Clark,,Davis Thompson,G,0.17%,15
102,5166772361,Hori420,0,367.5,G Rory McIlroy G Justin Thomas G Wyndham Clark G Joaquin Niemann G Maverick McNealy G Alex Smalley,,William Mouw,G,0.16%,36.5
102,5167005841,shot65,0,367.5,G Scottie Scheffler G Chris Gotterup G Wyndham Clark G Ryan Gerard G Keith Mitchell G Brian Harman,,Andrew Novak,G,0.16%,23
102,5167498515,RynosFurever,0,367.5,G Xander Schauffele G Matt Fitzpatrick G Collin Morikawa G Chris Gotterup G Wyndham Clark G Corey Conners,,John Keefer,G,0.16%,49.5
102,5168342206,Leftylongshot,0,367.5,G Scottie Scheffler G Justin Thomas G Wyndham Clark G Si Woo Kim G Keith Mitchell G Jackson Suber,,J.B. Holmes,G,0.14%,17.5
