PLAYER,POS,TEAM,OPP,ML,O/U,SPRD,TM/P,SAL,FPTS,VAL,RST%
Kyle Allen,QB,BUF,PHI,140,48.50,3.00,22.75,4500,0.00,0.0,0
Nick Chubb,RB,CLE,DEN,105,36.00,1.50,17.25,4000,0.00,0.0,0
Evan Hull,RB,IND,TB,-137,44.50,-2.50,23.50,4000,0.00,0.0,0
Anthony Richardson,QB,IND,TB,-137,44.50,-2.50,23.50,4000,0.00,0.0,0
Michael Thomas,WR,NO,ATL,-125,41.50,-1.50,21.50,4200,0.00,0.0,0
Jake Haener,QB,NO,ATL,-125,41.50,-1.50,21.50,4000,0.00,0.0,0
Carson Wentz,QB,LAR,ARI,-122,44.50,-1.50,23.00,4700,0.00,0.0,0
Chase Brown,RB,CIN,PIT,105,35.50,1.50,17.00,4000,0.00,0.0,0
Alfonzo Graham,RB,PIT,CIN,-124,35.50,-1.50,18.50,4000,0.00,0.0,0
Jimmy Garoppolo,QB,LV,KC,325,43.00,9.00,17.00,4800,0.00,0.0,0
Russell Gage,WR,TB,IND,114,44.50,2.50,21.00,3000,0.00,0.0,0
Tim Patrick,WR,DEN,CLE,-125,36.00,-1.50,18.75,3000,0.00,0.0,0
Jesse Matthews,WR,HOU,JAX,103,47.50,1.50,23.00,3000,0.00,0.0,0
Dallas Goedert,TE,PHI,BUF,-168,48.50,-3.00,25.75,4800,0.00,0.0,0
Colton Dowell,WR,TEN,CAR,-183,36.50,-3.50,20.00,3000,0.00,0.0,0
Kearis Jackson,WR,TEN,CAR,-183,36.50,-3.50,20.00,3000,0.00,0.0,0
Damien Harris,RB,BUF,PHI,140,48.50,3.00,22.75,4000,0.00,0.0,0
Troy Hairston,RB,HOU,JAX,103,47.50,1.50,23.00,4000,0.00,0.0,0
Josh Ali,WR,ATL,NO,105,41.50,1.50,20.00,3000,0.00,0.0,0
Joe Burrow,QB,CIN,PIT,105,35.50,1.50,17.00,4000,0.00,0.0,0
Feleipe Franks,TE,ATL,NO,105,41.50,1.50,20.00,2500,0.00,0.0,0
Kendrick Bourne,WR,NE,NYG,-183,34.00,-3.50,18.75,3000,0.00,0.0,0
Tre Nixon,WR,NE,NYG,-183,34.00,-3.50,18.75,3000,0.00,0.0,0
Luke Farrell,TE,JAX,HOU,-122,47.50,-1.50,24.50,2500,0.00,0.0,0
Mitchell Fraboni,TE,DEN,CLE,-125,36.00,-1.50,18.75,2500,0.00,0.0,0
Jody Fortson,TE,KC,LV,-417,43.00,-9.00,26.00,2500,0.00,0.0,0
Chris Manhertz,TE,DEN,CLE,-125,36.00,-1.50,18.75,2500,0.00,0.0,0
James Winchester,TE,KC,LV,-417,43.00,-9.00,26.00,2500,0.00,0.0,0
Case Keenum,QB,HOU,JAX,103,47.50,1.50,23.00,4000,0.00,0.0,0
Matthew Slater,WR,NE,NYG,-183,34.00,-3.50,18.75,3000,0.00,0.0,0
Davis Mills,QB,HOU,JAX,103,47.50,1.50,23.00,4500,0.00,0.0,0
Hunter Long,TE,LAR,ARI,-122,44.50,-1.50,23.00,2500,0.00,0.0,0
Juwann Winfree,WR,IND,TB,-137,44.50,-2.50,23.50,3000,0.00,0.0,0
Zach Wood,TE,NO,ATL,-125,41.50,-1.50,21.50,2500,0.00,0.0,0
Gary Brightwell,RB,NYG,NE,152,34.00,3.50,15.25,4000,0.00,0.0,0
Gunner Olszewski,WR,NYG,NE,152,34.00,3.50,15.25,3000,0.00,0.0,0
Andrew Beck,RB,HOU,JAX,103,47.50,1.50,23.00,4000,0.00,0.0,0
Jameis Winston,QB,NO,ATL,-125,41.50,-1.50,21.50,4900,0.00,0.0,0
Michael Burton,RB,DEN,CLE,-125,36.00,-1.50,18.75,4000,0.00,0.0,0
Giovanni Ricci,TE,CAR,TEN,152,36.50,3.50,16.50,2500,0.00,0.0,0
Lawrence Cager,TE,NYG,NE,152,34.00,3.50,15.25,2500,0.00,0.0,0
Ihmir Smith-Marsette,WR,CAR,TEN,152,36.50,3.50,16.50,3000,0.00,0.0,0
Austin Trammell,WR,LAR,ARI,-122,44.50,-1.50,23.00,3000,0.00,0.0,0
Logan Woodside,QB,ATL,NO,105,41.50,1.50,20.00,4000,0.00,0.0,0
Trevon Wesco,TE,TEN,CAR,-183,36.50,-3.50,20.00,2500,0.00,0.0,0
Kevin Rader,TE,TEN,CAR,-183,36.50,-3.50,20.00,2500,0.00,0.0,0
Tommy Sweeney,TE,NYG,NE,152,34.00,3.50,15.25,2500,0.00,0.0,0
Ashton Dulin,WR,IND,TB,-137,44.50,-2.50,23.50,3000,0.00,0.0,0
Zach Davidson,TE,BUF,PHI,140,48.50,3.00,22.75,2500,0.00,0.0,0
Stephen Sullivan,TE,CAR,TEN,152,36.50,3.50,16.50,2500,0.00,0.0,0
Eno Benjamin,RB,NO,ATL,-125,41.50,-1.50,21.50,4000,0.00,0.0,0
Andre Baccellia,WR,ARI,LAR,103,44.50,1.50,21.50,3000,0.00,0.0,0
Sam Ehlinger,QB,IND,TB,-137,44.50,-2.50,23.50,4500,0.00,0.0,0
Will Grier,QB,NE,NYG,-183,34.00,-3.50,18.75,4000,0.00,0.0,0
Michael Carter,RB,ARI,LAR,103,44.50,1.50,21.50,4000,0.00,0.0,0
Austin Walter,RB,LV,KC,325,43.00,9.00,17.00,4000,0.00,0.0,0
Keith Smith,RB,ATL,NO,105,41.50,1.50,20.00,4000,0.00,0.0,0
Jamal Agnew,WR,JAX,HOU,-122,47.50,-1.50,24.50,3000,0.00,0.0,0
Dare Ogunbowale,RB,HOU,JAX,103,47.50,1.50,23.00,4000,0.08,0.0,0.00
Michael Woods,WR,CLE,DEN,105,36.00,1.50,17.25,3000,0.00,0.0,0
Teagan Quitoriano,TE,HOU,JAX,103,47.50,1.50,23.00,2500,0.00,0.0,0
Avery Williams,RB,ATL,NO,105,41.50,1.50,20.00,4000,0.00,0.0,0
Dwayne Washington,RB,DEN,CLE,-125,36.00,-1.50,18.75,4000,0.03,0.0,0.00
Mason Rudolph,QB,PIT,CIN,-124,35.50,-1.50,18.50,4000,0.00,0.0,0
John FitzPatrick,TE,ATL,NO,105,41.50,1.50,20.00,2500,0.00,0.0,0
Jakeem Grant,WR,CLE,DEN,105,36.00,1.50,17.25,3000,0.00,0.0,0
Jelani Woods,TE,IND,TB,-137,44.50,-2.50,23.50,2500,0.00,0.0,0
Malik Willis,QB,TEN,CAR,-183,36.50,-3.50,20.00,4000,0.00,0.0,0
Jashaun Corbin,RB,NYG,NE,152,34.00,3.50,15.25,4000,0.00,0.0,0
Hassan Haskins,RB,TEN,CAR,-183,36.50,-3.50,20.00,4000,0.00,0.0,0
Julius Chestnut,RB,TEN,CAR,-183,36.50,-3.50,20.00,4000,0.00,0.0,0
Britain Covey,WR,PHI,BUF,-168,48.50,-3.00,25.75,3000,0.00,0.0,0
Ronnie Rivers,RB,LAR,ARI,-122,44.50,-1.50,23.00,4000,0.00,0.0,0
Dawson Knox,TE,BUF,PHI,140,48.50,3.00,22.75,3200,0.00,0.0,0
Zach Ertz,TE,ARI,LAR,103,44.50,1.50,21.50,3300,0.00,0.0,0
Justyn Ross,WR,KC,LV,-417,43.00,-9.00,26.00,3000,0.00,0.0,0
Quez Watkins,WR,PHI,BUF,-168,48.50,-3.00,25.75,3000,0.00,0.0,0
Bailey Zappe,QB,NE,NYG,-183,34.00,-3.50,18.75,4400,0.00,0.0,0
Blaine Gabbert,QB,KC,LV,-417,43.00,-9.00,26.00,4700,0.00,0.0,0
Darren Waller,TE,NYG,NE,152,34.00,3.50,15.25,2500,0.00,0.0,0
Kyle Trask,QB,TB,IND,114,44.50,2.50,21.00,4600,0.00,0.0,0
Matt Barkley,QB,NYG,NE,152,34.00,3.50,15.25,4700,0.00,0.0,0
Godwin Igwebuike,RB,PIT,CIN,-124,35.50,-1.50,18.50,4000,0.05,0.0,0.00
Andy Dalton,QB,CAR,TEN,152,36.50,3.50,16.50,4600,0.00,0.0,0
Jesper Horsted,TE,LV,KC,325,43.00,9.00,17.00,2500,0.00,0.0,0
Marcus Mariota,QB,PHI,BUF,-168,48.50,-3.00,25.75,4800,0.00,0.0,0
Jarrett Stidham,QB,DEN,CLE,-125,36.00,-1.50,18.75,4800,0.00,0.0,0
PJ Walker,QB,CLE,DEN,105,36.00,1.50,17.25,4700,0.00,0.0,0
Brittain Brown,RB,LV,KC,325,43.00,9.00,17.00,4000,0.00,0.0,0
Brian Hoyer,QB,LV,KC,325,43.00,9.00,17.00,4000,0.00,0.0,0
John Wolford,QB,TB,IND,114,44.50,2.50,21.00,4000,0.00,0.0,0
Tyrod Taylor,QB,NYG,NE,152,34.00,3.50,15.25,4000,0.00,0.0,0
James Proche,WR,CLE,DEN,105,36.00,1.50,17.25,3000,0.00,0.0,0
Jaylon Moore,WR,JAX,HOU,-122,47.50,-1.50,24.50,3000,0.00,0.0,0
MyCole Pruitt,TE,ATL,NO,105,41.50,1.50,20.00,2500,0.00,0.0,0
DJ Turner,WR,LV,KC,325,43.00,9.00,17.00,3000,0.00,0.0,0
Nikko Remigio,WR,KC,LV,-417,43.00,-9.00,26.00,3000,0.00,0.0,0
