PLAYER,POS,TEAM,OPP,ML,O/U,SPRD,TM/P,SAL,FPTS,VAL,RST%
Tyson Bagent,QB,CHI,CLE,134,38.50,3.00,17.75,4600,0.00,0.0,0
Rakim Jarrett,WR,TB,GB,152,42.50,3.50,19.50,3000,0.00,0.0,0
David Durden,WR,DAL,BUF,112,50.00,2.00,24.00,3000,0.00,0.0,0
John Stephens,WR,DAL,BUF,112,50.00,2.00,24.00,3000,0.00,0.0,0
Chris Brooks,RB,MIA,NYJ,-472,37.00,-9.50,23.25,4000,0.00,0.0,0
Justin Shorter,WR,BUF,DAL,-132,50.00,-2.00,26.00,3000,0.00,0.0,0
Rhamondre Stevenson,RB,NE,KC,327,37.00,8.50,14.25,5900,0.00,0.0,0
Skylar Thompson,QB,MIA,NYJ,-472,37.00,-9.50,23.25,4000,0.00,0.0,0
Gunner Olszewski,WR,NYG,NO,197,39.00,5.50,16.75,3000,0.00,0.0,0
Jakeem Grant,WR,CLE,CHI,-162,38.50,-3.00,20.75,3000,0.00,0.0,0
Tyrod Taylor,QB,NYG,NO,197,39.00,5.50,16.75,4000,0.00,0.0,0
Marcedes Lewis,TE,CHI,CLE,134,38.50,3.00,17.75,2500,0.00,0.0,0
Travis Homer,RB,CHI,CLE,134,38.50,3.00,17.75,4000,0.16,0.0,0.00
Ian Thomas,TE,CAR,ATL,136,33.50,3.00,15.25,2500,0.00,0.0,0
Equanimeous St. Brown,WR,CHI,CLE,134,38.50,3.00,17.75,3000,0.00,0.0,0
Jameis Winston,QB,NO,NYG,-244,39.00,-5.50,22.25,5100,0.00,0.0,0
Ray-Ray McCloud,WR,SF,ARI,-780,48.00,-12.50,30.25,3000,0.00,0.0,0
Case Keenum,QB,HOU,TEN,163,37.00,3.50,16.75,4000,0.00,0.0,0
Brett Rypien,QB,NYJ,MIA,357,37.00,9.50,13.75,4000,0.00,0.0,0
Charlie Woerner,TE,SF,ARI,-780,48.00,-12.50,30.25,2500,0.00,0.0,0
Jacoby Brissett,QB,WAS,LAR,235,50.50,6.50,22.00,4700,0.00,0.0,0
Brandon Dillon,TE,WAS,LAR,235,50.50,6.50,22.00,2500,0.00,0.0,0
Keith Smith,RB,ATL,CAR,-163,33.50,-3.00,18.25,4000,0.00,0.0,0
Jonathan Ward,RB,TEN,HOU,-196,37.00,-3.50,20.25,4000,0.00,0.0,0
Khari Blasingame,RB,CHI,CLE,134,38.50,3.00,17.75,4000,0.10,0.0,0.00
Joe Reed,WR,CHI,CLE,134,38.50,3.00,17.75,3000,0.00,0.0,0
Alex Armah,RB,WAS,LAR,235,50.50,6.50,22.00,4000,0.00,0.0,0
Trevon Wesco,TE,TEN,HOU,-196,37.00,-3.50,20.25,2500,0.00,0.0,0
Chris Conley,WR,SF,ARI,-780,48.00,-12.50,30.25,3000,0.00,0.0,0
Mecole Hardman,WR,KC,NE,-420,37.00,-8.50,22.75,3000,0.00,0.0,0
Feleipe Franks,TE,ATL,CAR,-163,33.50,-3.00,18.25,2500,0.00,0.0,0
Salvon Ahmed,RB,MIA,NYJ,-472,37.00,-9.50,23.25,4000,0.00,0.0,0
Deshaun Watson,QB,CLE,CHI,-162,38.50,-3.00,20.75,4000,0.00,0.0,0
Aaron Rodgers,QB,NYJ,MIA,357,37.00,9.50,13.75,4000,0.00,0.0,0
Ryan Tannehill,QB,TEN,HOU,-196,37.00,-3.50,20.25,4700,0.00,0.0,0
Taylor Heinicke,QB,ATL,CAR,-163,33.50,-3.00,18.25,4600,0.00,0.0,0
Nick Chubb,RB,CLE,CHI,-162,38.50,-3.00,20.75,4000,0.00,0.0,0
Carson Wentz,QB,LAR,WAS,-291,50.50,-6.50,28.50,4500,0.00,0.0,0
Jamison Crowder,WR,WAS,LAR,235,50.50,6.50,22.00,3000,0.00,0.0,0
Daniel Jones,QB,NYG,NO,197,39.00,5.50,16.75,4000,0.00,0.0,0
Sam Darnold,QB,SF,ARI,-780,48.00,-12.50,30.25,4600,0.00,0.0,0
Michael Thomas,WR,NO,NYG,-244,39.00,-5.50,22.25,3000,0.00,0.0,0
Kendrick Bourne,WR,NE,KC,327,37.00,8.50,14.25,3000,0.00,0.0,0
Nyheim Hines,RB,BUF,DAL,-132,50.00,-2.00,26.00,4000,0.00,0.0,0
Kyle Allen,QB,BUF,DAL,-132,50.00,-2.00,26.00,4600,0.00,0.0,0
Russell Gage,WR,TB,GB,152,42.50,3.50,19.50,3000,0.00,0.0,0
Brandon Allen,QB,SF,ARI,-780,48.00,-12.50,30.25,4000,0.00,0.0,0
C.J. Uzomah,TE,NYJ,MIA,357,37.00,9.50,13.75,2500,0.00,0.0,0
Laviska Shenault,WR,CAR,ATL,136,33.50,3.00,15.25,3000,0.00,0.0,0
Damien Harris,RB,BUF,DAL,-132,50.00,-2.00,26.00,4000,0.00,0.0,0
Hayden Hurst,TE,CAR,ATL,136,33.50,3.00,15.25,2700,0.00,0.0,0
Marlon Mack,RB,ARI,SF,546,48.00,12.50,17.75,4000,0.00,0.0,0
Logan Woodside,QB,ATL,CAR,-163,33.50,-3.00,18.25,4000,0.00,0.0,0
Austin Trammell,WR,LAR,WAS,-291,50.50,-6.50,28.50,3000,0.00,0.0,0
Justyn Ross,WR,KC,NE,-420,37.00,-8.50,22.75,3000,0.00,0.0,0
Christian Watson,WR,GB,TB,-182,42.50,-3.50,23.00,4800,0.00,0.0,0
Andy Dalton,QB,CAR,ATL,136,33.50,3.00,15.25,4500,0.00,0.0,0
Patrick Scales,TE,CHI,CLE,134,38.50,3.00,17.75,2500,0.00,0.0,0
John Wolford,QB,TB,GB,152,42.50,3.50,19.50,4000,0.00,0.0,0
Alec Ingold,RB,MIA,NYJ,-472,37.00,-9.50,23.25,4000,0.00,0.0,0
Nathan Peterman,QB,CHI,CLE,134,38.50,3.00,17.75,4000,0.00,0.0,0
Nick Bawden,RB,NYJ,MIA,357,37.00,9.50,13.75,4000,0.00,0.0,0
Jashaun Corbin,RB,NYG,NO,197,39.00,5.50,16.75,4000,0.00,0.0,0
Avery Williams,RB,ATL,CAR,-163,33.50,-3.00,18.25,4000,0.00,0.0,0
John FitzPatrick,TE,ATL,CAR,-163,33.50,-3.00,18.25,2500,0.00,0.0,0
Teagan Quitoriano,TE,HOU,TEN,163,37.00,3.50,16.75,2500,0.00,0.0,0
Blaine Gabbert,QB,KC,NE,-420,37.00,-8.50,22.75,4700,0.00,0.0,0
Brian Robinson,RB,WAS,LAR,235,50.50,6.50,22.00,6000,0.00,0.0,0
Curtis Hodges,TE,WAS,LAR,235,50.50,6.50,22.00,2500,0.00,0.0,0
Armani Rogers,TE,WAS,LAR,235,50.50,6.50,22.00,2500,0.00,0.0,0
Malik Willis,QB,TEN,HOU,-196,37.00,-3.50,20.25,4000,0.00,0.0,0
Hassan Haskins,RB,TEN,HOU,-196,37.00,-3.50,20.25,4000,0.00,0.0,0
Julius Chestnut,RB,TEN,HOU,-196,37.00,-3.50,20.25,4000,0.00,0.0,0
Kyle Philips,WR,TEN,HOU,-196,37.00,-3.50,20.25,3000,0.00,0.0,0
Ronnie Rivers,RB,LAR,WAS,-291,50.50,-6.50,28.50,4000,0.00,0.0,0
Isiah Pacheco,RB,KC,NE,-420,37.00,-8.50,22.75,6900,0.00,0.0,0
Kyle Trask,QB,TB,GB,152,42.50,3.50,19.50,4500,0.00,0.0,0
Sean McKeon,TE,DAL,BUF,112,50.00,2.00,24.00,2500,0.00,0.0,0
Kevin Rader,TE,TEN,HOU,-196,37.00,-3.50,20.25,2500,0.00,0.0,0
Tyler Davis,TE,GB,TB,-182,42.50,-3.50,23.00,2500,0.00,0.0,0
Ihmir Smith-Marsette,WR,CAR,ATL,136,33.50,3.00,15.25,3000,0.00,0.0,0
Zach Davidson,TE,BUF,DAL,-132,50.00,-2.00,26.00,2500,0.00,0.0,0
Trey Lance,QB,DAL,BUF,112,50.00,2.00,24.00,4000,0.00,0.0,0
Eno Benjamin,RB,NO,NYG,-244,39.00,-5.50,22.25,4000,0.00,0.0,0
Mike Strachan,WR,CAR,ATL,136,33.50,3.00,15.25,3000,0.00,0.0,0
Dax Milne,WR,WAS,LAR,235,50.50,6.50,22.00,3000,0.00,0.0,0
Mike White,QB,MIA,NYJ,-472,37.00,-9.50,23.25,4700,0.00,0.0,0
Giovanni Ricci,TE,CAR,ATL,136,33.50,3.00,15.25,2500,0.00,0.0,0
Kenny Yeboah,TE,NYJ,MIA,357,37.00,9.50,13.75,2500,0.00,0.0,0
Jody Fortson,TE,KC,NE,-420,37.00,-8.50,22.75,2500,0.00,0.0,0
Cooper Rush,QB,DAL,BUF,112,50.00,2.00,24.00,4900,0.00,0.0,0
James Winchester,TE,KC,NE,-420,37.00,-8.50,22.75,2500,0.00,0.0,0
Mac Jones,QB,NE,KC,327,37.00,8.50,14.25,4800,0.00,0.0,0
Tre Nixon,WR,NE,KC,327,37.00,8.50,14.25,3000,0.00,0.0,0
Matthew Slater,WR,NE,KC,327,37.00,8.50,14.25,3000,0.00,0.0,0
Hunter Long,TE,LAR,WAS,-291,50.50,-6.50,28.50,2500,0.00,0.0,0
Trevor Siemian,QB,NYJ,MIA,357,37.00,9.50,13.75,4700,0.00,0.0,0
Patrick Taylor,RB,GB,TB,-182,42.50,-3.50,23.00,4300,0.00,0.0,0
Zach Wood,TE,NO,NYG,-244,39.00,-5.50,22.25,2500,0.00,0.0,0
Gary Brightwell,RB,NYG,NO,197,39.00,5.50,16.75,4000,0.00,0.0,0
Nikko Remigio,WR,KC,NE,-420,37.00,-8.50,22.75,3000,0.00,0.0,0
