
78,4093908572,billyjoey12,0,191.72,DST Jets  FLEX Amari Cooper QB Nick Mullens RB Derrick Henry RB D'Andre Swift TE Trey McBride WR Calvin Ridley WR Garrett Wilson WR Rashid Shaheed,,Pat Freiermuth,FLEX,4.16%,0
78,4092279210,swishtwo1 (8/14),0,191.71999,DST Bills  FLEX Breece Hall QB Baker Mayfield RB James Conner RB Ty Chandler TE David Njoku WR Amari Cooper WR Garrett Wilson WR Jakobi Meyers,,Jake Browning,QB,4.08%,19.4
80,4093360749,CoronaJ17 (4/8),0,191.64,DST Saints  FLEX Tyler Lockett QB Jalen Hurts RB James Conner RB Ezekiel Elliott TE Cole Kmet WR CeeDee Lamb WR George Pickens WR K.J. Osborn,,Darius Slayton,WR,4.04%,18
81,4092219387,SCOTTO055 (1/18),0,191.51999,DST Vikings  FLEX Justin Jefferson QB Joe Flacco RB Devin Singletary RB Jaylen Warren TE David Njoku WR Amari Cooper WR Garrett Wilson WR Zay Flowers,,Taysom Hill,TE,3.94%,0.2
81,4092228542,SCOTTO055 (5/18),0,191.51999,DST Vikings  FLEX Justin Jefferson QB Joe Flacco RB Devin Singletary RB Jaylen Warren TE David Njoku WR Amari Cooper WR Garrett Wilson WR Zay Flowers,,Raiders ,DST,3.93%,21
81,4092246975,SCOTTO055 (15/18),0,191.51999,DST Vikings  FLEX Justin Jefferson QB Joe Flacco RB Devin Singletary RB Jaylen Warren TE David Njoku WR Amari Cooper WR Garrett Wilson WR Zay Flowers,,Jakobi Meyers,WR,3.90%,7.2
84,4094803574,soxmonster36 (9/20),0,191.40001,DST Titans  FLEX Breece Hall QB Kyler Murray RB James Conner RB Ezekiel Elliott TE Trey McBride WR Puka Nacua WR Chris Olave WR Jameson Williams,,Amari Cooper,WR,3.89%,54.5
85,4094242265,Catepillar518 (11/12),0,191.24,DST Dolphins  FLEX Wan'Dale Robinson QB Jalen Hurts RB Breece Hall RB James Conner TE Pat Freiermuth WR A.J. Brown WR Amari Cooper WR Rashid Shaheed,,Demarcus Robinson,WR,3.85%,20.2
86,4091307582,james1333 (6/10),0,191.22,DST Raiders  FLEX Odell Beckham Jr. QB Joe Flacco RB Christian McCaffrey RB Bijan Robinson TE David Njoku WR Amari Cooper WR Noah Brown WR Jaxon Smith-Njigba,,Derek Carr,QB,3.77%,28.96
87,4091902044,socal06 (12/20),0,191.20001,DST Ravens  FLEX Bijan Robinson QB Justin Fields RB Kyren Williams RB Breece Hall TE Chig Okonkwo WR Tee Higgins WR Garrett Wilson WR Drake London,,George Kittle,TE,3.74%,22.6
88,4091551744,ryvillain,0,191.12,DST Ravens  FLEX Najee Harris QB Matthew Stafford RB Breece Hall RB Chuba Hubbard TE Tanner Hudson WR Puka Nacua WR DeVonta Smith WR Tee Higgins,,Jonathan Mingo,WR,3.74%,1.9
89,4091654161,OVER_under69 (5/20),0,190.92001,DST Raiders  FLEX Trey McBride QB Joe Flacco RB Kyren Williams RB James Cook TE Evan Engram WR Tee Higgins WR Amari Cooper WR Wan'Dale Robinson,,Jaylen Warren,RB,3.74%,10.4
89,4094747857,Streetz22 (2/3),0,190.92,DST Colts  FLEX Demarcus Robinson QB Joe Flacco RB James Cook RB Breece Hall TE David Njoku WR DJ Moore WR Amari Cooper WR Tyler Lockett,,DeAndre Hopkins,WR,3.69%,4
91,4094861953,coupfourremf (16/20),0,190.71999,DST Buccaneers  FLEX Adam Thielen QB Matthew Stafford RB Kyren Williams RB Alvin Kamara TE Juwan Johnson WR Puka Nacua WR George Pickens WR Rashid Shaheed,,CeeDee Lamb,WR,3.46%,28.2
92,4091316866,newguy2015 (20/20),0,190.51999,DST Panthers  FLEX Trenton Irwin QB Joe Flacco RB Kyren Williams RB Devin Singletary TE David Njoku WR Mike Evans WR Amari Cooper WR Calvin Ridley,,George Pickens,WR,3.46%,38.5
