PLAYER,POS,TEAM,OPP,ML,O/U,SPRD,TM/P,SAL,FPTS,VAL,RST%
Tommy Sweeney,TE,NYG,DAL,975,39.00,17.00,11.00,2500,0.00,0.0,0
Blake Whiteheart,TE,ARI,ATL,104,43.00,1.50,20.75,2500,0.00,0.0,0
Tyler Davis,TE,GB,PIT,148,39.00,3.00,18.00,2500,0.00,0.0,0
Keith Kirkwood,WR,NO,MIN,-151,41.00,-3.00,22.00,3000,0.00,0.0,0
Jaren Hall,QB,MIN,NO,126,41.00,3.00,19.00,4800,0.00,0.0,0
Mitchell Tinsley,WR,WAS,SEA,231,44.50,6.50,19.00,3000,0.00,0.0,0
Armani Rogers,TE,WAS,SEA,231,44.50,6.50,19.00,2500,0.00,0.0,0
Curtis Hodges,TE,WAS,SEA,231,44.50,6.50,19.00,2500,0.00,0.0,0
Malik Knowles,WR,MIN,NO,126,41.00,3.00,19.00,3000,0.00,0.0,0
Tyler Ott,TE,BAL,CLE,-288,38.00,-6.50,22.25,2500,0.00,0.0,0
Patrick Ricard,RB,BAL,CLE,-288,38.00,-6.50,22.25,4000,0.00,0.0,0
Dax Milne,WR,WAS,SEA,231,44.50,6.50,19.00,3000,0.00,0.0,0
Justin Jefferson,WR,MIN,NO,126,41.00,3.00,19.00,8900,0.00,0.0,0
Jameis Winston,QB,NO,MIN,-151,41.00,-3.00,22.00,4600,0.00,0.0,0
Brandon Dillon,TE,WAS,SEA,231,44.50,6.50,19.00,2500,0.00,0.0,0
Zach Wood,TE,NO,MIN,-151,41.00,-3.00,22.00,2500,0.00,0.0,0
Cam Akers,RB,MIN,NO,126,41.00,3.00,19.00,4600,0.00,0.0,0
Alex Armah,RB,WAS,SEA,231,44.50,6.50,19.00,4000,0.00,0.0,0
Jacoby Brissett,QB,WAS,SEA,231,44.50,6.50,19.00,4400,0.00,0.0,0
Tylan Wallace,WR,BAL,CLE,-288,38.00,-6.50,22.25,3000,0.00,0.0,0
Eno Benjamin,RB,NO,MIN,-151,41.00,-3.00,22.00,4000,0.00,0.0,0
J.K. Dobbins,RB,BAL,CLE,-288,38.00,-6.50,22.25,4000,0.00,0.0,0
Tyler Huntley,QB,BAL,CLE,-288,38.00,-6.50,22.25,4600,0.00,0.0,0
Brady Russell,TE,SEA,WAS,-285,44.50,-6.50,25.50,2500,0.00,0.0,0
Lynn Bowden,WR,NO,MIN,-151,41.00,-3.00,22.00,3000,0.00,0.0,0
Kenny McIntosh,RB,SEA,WAS,-285,44.50,-6.50,25.50,4000,0.00,0.0,0
Adam Prentice,RB,NO,MIN,-151,41.00,-3.00,22.00,4000,0.00,0.0,0
Dareke Young,WR,SEA,WAS,-285,44.50,-6.50,25.50,3000,0.00,0.0,0
Nick Mullens,QB,MIN,NO,126,41.00,3.00,19.00,4000,0.00,0.0,0
A.T. Perry,WR,NO,MIN,-151,41.00,-3.00,22.00,3000,0.00,0.0,0
Jake Haener,QB,NO,MIN,-151,41.00,-3.00,22.00,4000,0.00,0.0,0
C.J. Ham,RB,MIN,NO,126,41.00,3.00,19.00,4000,0.00,0.0,0
Pat Freiermuth,TE,PIT,GB,-177,39.00,-3.00,21.00,2500,0.00,0.0,0
Andrew DePaola,TE,MIN,NO,126,41.00,3.00,19.00,2500,0.00,0.0,0
Drew Lock,QB,SEA,WAS,-285,44.50,-6.50,25.50,4600,0.00,0.0,0
Danny Gray,WR,SF,JAX,-170,45.00,-3.00,24.00,3000,0.00,0.0,0
Hunter Luepke,RB,DAL,NYG,-1812,39.00,-17.00,28.00,4000,0.00,0.0,0
Andrew Beck,RB,HOU,CIN,233,47.00,6.50,20.25,4000,0.00,0.0,0
James Mitchell,TE,DET,LAC,-156,48.50,-3.00,25.75,2500,0.00,0.0,0
Parker Washington,WR,JAX,SF,141,45.00,3.00,21.00,3000,0.00,0.0,0
Shane Zylstra,TE,DET,LAC,-156,48.50,-3.00,25.75,2500,0.00,0.0,0
Luke Farrell,TE,JAX,SF,141,45.00,3.00,21.00,2500,0.00,0.0,0
Case Keenum,QB,HOU,CIN,233,47.00,6.50,20.25,4000,0.00,0.0,0
Dare Ogunbowale,RB,HOU,CIN,233,47.00,6.50,20.25,4000,0.08,0.0,0.00
Kearis Jackson,WR,TEN,TB,100,39.00,1.00,19.00,3000,0.00,0.0,0
Jason Cabinda,RB,DET,LAC,-156,48.50,-3.00,25.75,4000,0.00,0.0,0
Colton Dowell,WR,TEN,TB,100,39.00,1.00,19.00,3000,0.00,0.0,0
Jaylon Moore,WR,JAX,SF,141,45.00,3.00,21.00,3000,0.00,0.0,0
Nate Sudfeld,QB,DET,LAC,-156,48.50,-3.00,25.75,4000,0.00,0.0,0
Zach Ertz,TE,ARI,ATL,104,43.00,1.50,20.75,2500,0.00,0.0,0
Teddy Bridgewater,QB,DET,LAC,-156,48.50,-3.00,25.75,4600,0.00,0.0,0
Geoff Swaim,TE,ARI,ATL,104,43.00,1.50,20.75,2500,0.00,0.0,0
Josh Ali,WR,ATL,ARI,-124,43.00,-1.50,22.25,3000,0.00,0.0,0
Chase Brown,RB,CIN,HOU,-290,47.00,-6.50,26.75,4000,0.00,0.0,0
John FitzPatrick,TE,ATL,ARI,-124,43.00,-1.50,22.25,2500,0.00,0.0,0
Desmond Ridder,QB,ATL,ARI,-124,43.00,-1.50,22.25,4700,0.00,0.0,0
Nick Muse,TE,MIN,NO,126,41.00,3.00,19.00,2500,0.00,0.0,0
Feleipe Franks,TE,ATL,ARI,-124,43.00,-1.50,22.25,2500,0.00,0.0,0
Avery Williams,RB,ATL,ARI,-124,43.00,-1.50,22.25,4000,0.00,0.0,0
Davis Mills,QB,HOU,CIN,233,47.00,6.50,20.25,4500,0.00,0.0,0
Marlon Mack,RB,ARI,ATL,104,43.00,1.50,20.75,4000,0.00,0.0,0
C.J. Beathard,QB,JAX,SF,141,45.00,3.00,21.00,4700,0.00,0.0,0
Logan Woodside,QB,ATL,ARI,-124,43.00,-1.50,22.25,4000,0.00,0.0,0
Clayton Tune,QB,ARI,ATL,104,43.00,1.50,20.75,4800,0.00,0.0,0
Teagan Quitoriano,TE,HOU,CIN,233,47.00,6.50,20.25,2500,0.00,0.0,0
MyCole Pruitt,TE,ATL,ARI,-124,43.00,-1.50,22.25,2500,0.00,0.0,0
Troy Hairston,RB,HOU,CIN,233,47.00,6.50,20.25,4000,0.00,0.0,0
Keith Smith,RB,ATL,ARI,-124,43.00,-1.50,22.25,4000,0.00,0.0,0
Zonovan Knight,RB,DET,LAC,-156,48.50,-3.00,25.75,4000,0.00,0.0,0
Hendon Hooker,QB,DET,LAC,-156,48.50,-3.00,25.75,4000,0.00,0.0,0
Peyton Hendershot,TE,DAL,NYG,-1812,39.00,-17.00,28.00,2500,0.00,0.0,0
Kyle Trask,QB,TB,TEN,-115,39.00,-1.00,20.00,4700,0.00,0.0,0
Jesse Matthews,WR,HOU,CIN,233,47.00,6.50,20.25,3000,0.00,0.0,0
Nick Chubb,RB,CLE,BAL,231,38.00,6.50,15.75,4000,0.00,0.0,0
Trey Lance,QB,DAL,NYG,-1812,39.00,-17.00,28.00,4000,0.00,0.0,0
Rodney Williams,TE,PIT,GB,-177,39.00,-3.00,21.00,2500,0.00,0.0,0
Sean McKeon,TE,DAL,NYG,-1812,39.00,-17.00,28.00,2500,0.00,0.0,0
Alfonzo Graham,RB,PIT,GB,-177,39.00,-3.00,21.00,4000,0.00,0.0,0
Charlie Woerner,TE,SF,JAX,-170,45.00,-3.00,24.00,2500,0.00,0.0,0
David Wells,TE,TB,TEN,-115,39.00,-1.00,20.00,2500,0.00,0.0,0
Michael Woods,WR,CLE,BAL,231,38.00,6.50,15.75,3000,0.00,0.0,0
Cooper Rush,QB,DAL,NYG,-1812,39.00,-17.00,28.00,4500,0.00,0.0,0
Russell Gage,WR,TB,TEN,-115,39.00,-1.00,20.00,3000,0.00,0.0,0
Dorian Thompson-Robinson,QB,CLE,BAL,231,38.00,6.50,15.75,4000,0.00,0.0,0
Jake Browning,QB,CIN,HOU,-290,47.00,-6.50,26.75,4800,0.00,0.0,0
John Wolford,QB,TB,TEN,-115,39.00,-1.00,20.00,4000,0.00,0.0,0
Sam Darnold,QB,SF,JAX,-170,45.00,-3.00,24.00,4400,0.00,0.0,0
Charlie Jones,WR,CIN,HOU,-290,47.00,-6.50,26.75,3000,0.00,0.0,0
Brandon Allen,QB,SF,JAX,-170,45.00,-3.00,24.00,4000,0.00,0.0,0
Joshua Palmer,WR,LAC,DET,130,48.50,3.00,22.75,3000,0.00,0.0,0
Elijah Cooks,WR,JAX,SF,141,45.00,3.00,21.00,3000,0.00,0.0,0
Ryan Tannehill,QB,TEN,TB,100,39.00,1.00,19.00,5000,0.00,0.0,0
Easton Stick,QB,LAC,DET,130,48.50,3.00,22.75,5000,0.00,0.0,0
Kevin Rader,TE,TEN,TB,100,39.00,1.00,19.00,2500,0.00,0.0,0
Trevon Wesco,TE,TEN,TB,100,39.00,1.00,19.00,2500,0.00,0.0,0
Leonard Taylor,TE,JAX,SF,141,45.00,3.00,21.00,2500,0.00,0.0,0
Mike Williams,WR,LAC,DET,130,48.50,3.00,22.75,3000,0.00,0.0,0
Malik Willis,QB,TEN,TB,100,39.00,1.00,19.00,4700,0.00,0.0,0
Nick Vannett,TE,LAC,DET,130,48.50,3.00,22.75,2500,0.00,0.0,0
Julius Chestnut,RB,TEN,TB,100,39.00,1.00,19.00,4000,0.00,0.0,0
Cal Adomitis,TE,CIN,HOU,-290,47.00,-6.50,26.75,2500,0.00,0.0,0
Hassan Haskins,RB,TEN,TB,100,39.00,1.00,19.00,4000,0.00,0.0,0
Josh Johnson,QB,BAL,CLE,-288,38.00,-6.50,22.25,4000,0.00,0.0,0
