PLAYER,POS,TEAM,OPP,ML,O/U,SPRD,TM/P,SAL,FPTS,VAL,RST%
Brian Hoyer,QB,LV,MIN,133,40.50,3.00,18.75,4000,0.00,0.0,0
Brett Rypien,QB,NYJ,HOU,151,33.00,3.50,14.75,4000,0.00,0.0,0
Jakeem Grant,WR,CLE,JAX,-150,33.50,-3.00,18.25,3000,0.00,0.0,0
MyCole Pruitt,TE,ATL,TB,-132,41.00,-2.50,21.75,2500,0.00,0.0,0
Jesse Matthews,WR,HOU,NYJ,-182,33.00,-3.50,18.25,3000,0.00,0.0,0
Ross Dwelley,TE,SF,SEA,-787,46.50,-13.00,29.75,2500,0.00,0.0,0
Tank Dell,WR,HOU,NYJ,-182,33.00,-3.50,18.25,3000,0.00,0.0,0
Marcedes Lewis,TE,CHI,DET,144,43.00,3.00,20.00,2500,0.00,0.0,0
Jason Brownlee,WR,NYJ,HOU,151,33.00,3.50,14.75,3000,0.00,0.0,0
PJ Walker,QB,CLE,JAX,-150,33.50,-3.00,18.25,4600,0.00,0.0,0
Troy Hairston,RB,HOU,NYJ,-182,33.00,-3.50,18.25,4000,0.00,0.0,0
Josh Ali,WR,ATL,TB,-132,41.00,-2.50,21.75,3000,0.00,0.0,0
Jarrett Stidham,QB,DEN,LAC,122,44.00,2.50,20.75,4600,0.00,0.0,0
Greg Dulcich,TE,DEN,LAC,122,44.00,2.50,20.75,3000,0.00,0.0,0
Jalen Virgil,WR,DEN,LAC,122,44.00,2.50,20.75,3000,0.00,0.0,0
Equanimeous St. Brown,WR,CHI,DET,144,43.00,3.00,20.00,3000,0.00,0.0,0
Randall Cobb,WR,NYJ,HOU,151,33.00,3.50,14.75,3000,0.12,0.0,0.00
Mike Williams,WR,LAC,DEN,-146,44.00,-2.50,23.25,3000,0.00,0.0,0
Evan Hull,RB,IND,CIN,108,44.00,2.00,21.00,4000,0.00,0.0,0
Carson Wentz,QB,LAR,BAL,285,40.00,7.50,16.25,4400,0.00,0.0,0
Nate Adkins,TE,DEN,LAC,122,44.00,2.50,20.75,2500,0.00,0.0,0
Nick Mullens,QB,MIN,LV,-159,40.50,-3.00,21.75,4500,0.00,0.0,0
Drew Lock,QB,SEA,SF,540,46.50,13.00,16.75,4500,0.00,0.0,0
Brady Russell,TE,SEA,SF,540,46.50,13.00,16.75,2500,0.00,0.0,0
Stetson Bennett,QB,LAR,BAL,285,40.00,7.50,16.25,4000,0.00,0.0,0
Jonathan Taylor,RB,IND,CIN,108,44.00,2.00,21.00,7100,0.00,0.0,0
Teddy Bridgewater,QB,DET,CHI,-172,43.00,-3.00,23.00,4600,0.00,0.0,0
Nick Chubb,RB,CLE,JAX,-150,33.50,-3.00,18.25,4000,0.00,0.0,0
Michael Thomas,WR,NO,CAR,-263,38.50,-6.00,22.25,3000,0.00,0.0,0
Joe Burrow,QB,CIN,IND,-128,44.00,-2.00,23.00,4000,0.00,0.0,0
Hendon Hooker,QB,DET,CHI,-172,43.00,-3.00,23.00,4000,0.00,0.0,0
Taylor Heinicke,QB,ATL,TB,-132,41.00,-2.50,21.75,4600,0.00,0.0,0
Kirk Cousins,QB,MIN,LV,-159,40.50,-3.00,21.75,4000,0.00,0.0,0
Justin Shorter,WR,BUF,KC,100,49.00,1.50,23.75,3000,0.00,0.0,0
Aaron Rodgers,QB,NYJ,HOU,151,33.00,3.50,14.75,4000,0.00,0.0,0
Deshaun Watson,QB,CLE,JAX,-150,33.50,-3.00,18.25,4000,0.00,0.0,0
Sam Darnold,QB,SF,SEA,-787,46.50,-13.00,29.75,4600,0.00,0.0,0
Nyheim Hines,RB,BUF,KC,100,49.00,1.50,23.75,4000,0.00,0.0,0
Damien Harris,RB,BUF,KC,100,49.00,1.50,23.75,4000,0.00,0.0,0
Jake Haener,QB,NO,CAR,-263,38.50,-6.00,22.25,4000,0.00,0.0,0
Christian Kirk,WR,JAX,CLE,126,33.50,3.00,15.25,6000,0.00,0.0,0
Brenton Strange,TE,JAX,CLE,126,33.50,3.00,15.25,2500,0.00,0.0,0
Laviska Shenault,WR,CAR,NO,212,38.50,6.00,16.25,3000,0.00,0.0,0
Jaren Hall,QB,MIN,LV,-159,40.50,-3.00,21.75,4000,0.00,0.0,0
Tim Patrick,WR,DEN,LAC,122,44.00,2.50,20.75,3000,0.00,0.0,0
Rakim Jarrett,WR,TB,ATL,111,41.00,2.50,19.25,3000,0.00,0.0,0
Malik Knowles,WR,MIN,LV,-159,40.50,-3.00,21.75,3000,0.00,0.0,0
Kendre Miller,RB,NO,CAR,-263,38.50,-6.00,22.25,4000,0.00,0.0,0
Kyle Allen,QB,BUF,KC,100,49.00,1.50,23.75,4500,0.00,0.0,0
C.J. Uzomah,TE,NYJ,HOU,151,33.00,3.50,14.75,2500,0.00,0.0,0
Cameron Latu,TE,SF,SEA,-787,46.50,-13.00,29.75,2500,0.00,0.0,0
Brayden Willis,TE,SF,SEA,-787,46.50,-13.00,29.75,2500,0.00,0.0,0
Tyson Bagent,QB,CHI,DET,144,43.00,3.00,20.00,4700,0.00,0.0,0
Brandon Allen,QB,SF,SEA,-787,46.50,-13.00,29.75,4000,0.00,0.0,0
Russell Gage,WR,TB,ATL,111,41.00,2.50,19.25,3000,0.00,0.0,0
Jimmy Garoppolo,QB,LV,MIN,133,40.50,3.00,18.75,4800,0.00,0.0,0
Nick Vannett,TE,LAC,DEN,-146,44.00,-2.50,23.25,2500,0.00,0.0,0
Charlie Woerner,TE,SF,SEA,-787,46.50,-13.00,29.75,2500,0.00,0.0,0
Dareke Young,WR,SEA,SF,540,46.50,13.00,16.75,3000,0.00,0.0,0
Elijah Mitchell,RB,SF,SEA,-787,46.50,-13.00,29.75,4300,0.00,0.0,0
Cam Akers,RB,MIN,LV,-159,40.50,-3.00,21.75,4000,0.00,0.0,0
Mike Strachan,WR,CAR,NO,212,38.50,6.00,16.25,3000,0.00,0.0,0
Sam Ehlinger,QB,IND,CIN,108,44.00,2.00,21.00,4700,0.00,0.0,0
Eno Benjamin,RB,NO,CAR,-263,38.50,-6.00,22.25,4000,0.00,0.0,0
Tyler Higbee,TE,LAR,BAL,285,40.00,7.50,16.25,3600,0.00,0.0,0
John Wolford,QB,TB,ATL,111,41.00,2.50,19.25,4000,0.00,0.0,0
Andrew DePaola,TE,MIN,LV,-159,40.50,-3.00,21.75,2500,0.00,0.0,0
J.K. Dobbins,RB,BAL,LAR,-358,40.00,-7.50,23.75,4000,0.00,0.0,0
Tyler Huntley,QB,BAL,LAR,-358,40.00,-7.50,23.75,4600,0.00,0.0,0
Shane Zylstra,TE,DET,CHI,-172,43.00,-3.00,23.00,2500,0.00,0.0,0
Patrick Ricard,RB,BAL,LAR,-358,40.00,-7.50,23.75,4000,0.00,0.0,0
Nathan Peterman,QB,CHI,DET,144,43.00,3.00,20.00,4000,0.00,0.0,0
Zach Davidson,TE,BUF,KC,100,49.00,1.50,23.75,2500,0.00,0.0,0
Ihmir Smith-Marsette,WR,CAR,NO,212,38.50,6.00,16.25,3000,0.00,0.0,0
Tylan Wallace,WR,BAL,LAR,-358,40.00,-7.50,23.75,3000,0.00,0.0,0
Mark Andrews,TE,BAL,LAR,-358,40.00,-7.50,23.75,2500,0.00,0.0,0
Tyler Ott,TE,BAL,LAR,-358,40.00,-7.50,23.75,2500,0.00,0.0,0
Austin Trammell,WR,LAR,BAL,285,40.00,7.50,16.25,3000,0.00,0.0,0
Jesper Horsted,TE,LV,MIN,133,40.50,3.00,18.75,2500,0.00,0.0,0
Zach Wood,TE,NO,CAR,-263,38.50,-6.00,22.25,2500,0.00,0.0,0
Kyle Trask,QB,TB,ATL,111,41.00,2.50,19.25,4500,0.00,0.0,0
Juwann Winfree,WR,IND,CIN,108,44.00,2.00,21.00,3000,0.00,0.0,0
Trevor Siemian,QB,NYJ,HOU,151,33.00,3.50,14.75,4700,0.00,0.0,0
Andy Dalton,QB,CAR,NO,212,38.50,6.00,16.25,4500,0.00,0.0,0
James Winchester,TE,KC,BUF,-118,49.00,-1.50,25.25,2500,0.00,0.0,0
Jody Fortson,TE,KC,BUF,-118,49.00,-1.50,25.25,2500,0.00,0.0,0
Mitchell Fraboni,TE,DEN,LAC,122,44.00,2.50,20.75,2500,0.00,0.0,0
Easton Stick,QB,LAC,DEN,-146,44.00,-2.50,23.25,4600,0.00,0.0,0
Patrick Scales,TE,CHI,DET,144,43.00,3.00,20.00,2500,0.00,0.0,0
Luke Farrell,TE,JAX,CLE,126,33.50,3.00,15.25,2500,0.00,0.0,0
Davis Mills,QB,HOU,NYJ,-182,33.00,-3.50,18.25,4500,0.00,0.0,0
Kenny Yeboah,TE,NYJ,HOU,151,33.00,3.50,14.75,2500,0.00,0.0,0
Giovanni Ricci,TE,CAR,NO,212,38.50,6.00,16.25,2500,0.00,0.0,0
Stephen Sullivan,TE,CAR,NO,212,38.50,6.00,16.25,2500,0.00,0.0,0
Joshua Palmer,WR,LAC,DEN,-146,44.00,-2.50,23.25,3000,0.00,0.0,0
Jaylon Moore,WR,JAX,CLE,126,33.50,3.00,15.25,3000,0.00,0.0,0
DJ Turner,WR,LV,MIN,133,40.50,3.00,18.75,3000,0.00,0.0,0
Jamal Agnew,WR,JAX,CLE,126,33.50,3.00,15.25,3000,0.00,0.0,0
Michael Woods,WR,CLE,JAX,-150,33.50,-3.00,18.25,3000,0.00,0.0,0
Ronnie Rivers,RB,LAR,BAL,285,40.00,7.50,16.25,4000,0.00,0.0,0
Isiah Pacheco,RB,KC,BUF,-118,49.00,-1.50,25.25,6700,0.00,0.0,0
Justyn Ross,WR,KC,BUF,-118,49.00,-1.50,25.25,3000,0.00,0.0,0
Michael Burton,RB,DEN,LAC,122,44.00,2.50,20.75,4000,0.00,0.0,0
Danny Gray,WR,SF,SEA,-787,46.50,-13.00,29.75,3000,0.00,0.0,0
Chris Manhertz,TE,DEN,LAC,122,44.00,2.50,20.75,2500,0.00,0.0,0
Blaine Gabbert,QB,KC,BUF,-118,49.00,-1.50,25.25,4700,0.00,0.0,0
Keith Smith,RB,ATL,TB,-132,41.00,-2.50,21.75,4000,0.00,0.0,0
Zonovan Knight,RB,DET,CHI,-172,43.00,-3.00,23.00,4000,0.00,0.0,0
Case Keenum,QB,HOU,NYJ,-182,33.00,-3.50,18.25,4000,0.00,0.0,0
Irvin Charles,WR,NYJ,HOU,151,33.00,3.50,14.75,3000,0.00,0.0,0
Ray-Ray McCloud,WR,SF,SEA,-787,46.50,-13.00,29.75,3000,0.00,0.0,0
Cal Adomitis,TE,CIN,IND,-128,44.00,-2.00,23.00,2500,0.00,0.0,0
C.J. Ham,RB,MIN,LV,-159,40.50,-3.00,21.75,4000,0.00,0.0,0
Jameis Winston,QB,NO,CAR,-263,38.50,-6.00,22.25,5500,0.00,0.0,0
James Mitchell,TE,DET,CHI,-172,43.00,-3.00,23.00,2500,0.00,0.0,0
Teagan Quitoriano,TE,HOU,NYJ,-182,33.00,-3.50,18.25,2500,0.00,0.0,0
Josh Johnson,QB,BAL,LAR,-358,40.00,-7.50,23.75,4000,0.00,0.0,0
AJ McCarron,QB,CIN,IND,-128,44.00,-2.00,23.00,4500,0.00,0.0,0
Nick Bawden,RB,NYJ,HOU,151,33.00,3.50,14.75,4000,0.00,0.0,0
Brittain Brown,RB,LV,MIN,133,40.50,3.00,18.75,4000,0.00,0.0,0
Feleipe Franks,TE,ATL,TB,-132,41.00,-2.50,21.75,2500,0.00,0.0,0
Dwayne Washington,RB,DEN,LAC,122,44.00,2.50,20.75,4000,0.04,0.0,0.00
Avery Williams,RB,ATL,TB,-132,41.00,-2.50,21.75,4000,0.00,0.0,0
Logan Woodside,QB,ATL,TB,-132,41.00,-2.50,21.75,4000,0.00,0.0,0
Jason Cabinda,RB,DET,CHI,-172,43.00,-3.00,23.00,4000,0.00,0.0,0
Nate Sudfeld,QB,DET,CHI,-172,43.00,-3.00,23.00,4000,0.00,0.0,0
Austin Walter,RB,LV,MIN,133,40.50,3.00,18.75,4000,0.00,0.0,0
John FitzPatrick,TE,ATL,TB,-132,41.00,-2.50,21.75,2500,0.00,0.0,0
Jalen Nailor,WR,MIN,LV,-159,40.50,-3.00,21.75,3000,0.13,0.0,0.00
Nick Muse,TE,MIN,LV,-159,40.50,-3.00,21.75,2500,0.00,0.0,0
Joe Reed,WR,CHI,DET,144,43.00,3.00,20.00,3000,0.00,0.0,0
Ashton Dulin,WR,IND,CIN,108,44.00,2.00,21.00,3000,0.00,0.0,0
Khari Blasingame,RB,CHI,DET,144,43.00,3.00,20.00,4000,0.10,0.0,0.00
Jelani Woods,TE,IND,CIN,108,44.00,2.00,21.00,2500,0.00,0.0,0
Nikko Remigio,WR,KC,BUF,-118,49.00,-1.50,25.25,3000,0.00,0.0,0
