PLAYER,POS,TEAM,OPP,ML,O/U,SPRD,TM/P,SAL,FPTS,VAL,RST%
Tanner McKee,QB,PHI,SF,128,48.00,3.00,22.50,4500,0.00,0.0,0
Ashton Dulin,WR,IND,TEN,-118,42.50,-1.00,21.75,3000,0.00,0.0,0
Alex Armah,RB,WAS,MIA,342,49.50,9.00,20.25,4000,0.00,0.0,0
Nate Sudfeld,QB,DET,NO,-206,47.00,-4.50,25.75,4000,0.00,0.0,0
Chris Brooks,RB,MIA,WAS,-441,49.50,-9.00,29.25,4000,0.00,0.0,0
Trevon Wesco,TE,TEN,IND,100,42.50,1.00,20.75,2500,0.00,0.0,0
Nate Adkins,TE,DEN,HOU,138,47.50,3.00,22.25,2500,0.00,0.0,0
Jason Cabinda,RB,DET,NO,-206,47.00,-4.50,25.75,4000,0.00,0.0,0
Logan Woodside,QB,ATL,NYJ,-138,33.50,-2.00,17.75,4000,0.00,0.0,0
Michael Wilson,WR,ARI,PIT,228,41.00,6.50,17.25,3200,0.00,0.0,0
Rakim Jarrett,WR,TB,CAR,-195,36.50,-3.50,20.00,3000,0.00,0.0,0
Mitchell Tinsley,WR,WAS,MIA,342,49.50,9.00,20.25,3000,0.00,0.0,0
Dwayne Washington,RB,DEN,HOU,138,47.50,3.00,22.25,4000,0.04,0.0,0.00
Clayton Tune,QB,ARI,PIT,228,41.00,6.50,17.25,4600,0.00,0.0,0
Brayden Willis,TE,SF,PHI,-154,48.00,-3.00,25.50,2500,0.00,0.0,0
Cameron Latu,TE,SF,PHI,-154,48.00,-3.00,25.50,2500,0.00,0.0,0
Alfonzo Graham,RB,PIT,ARI,-284,41.00,-6.50,23.75,4000,0.00,0.0,0
Marlon Mack,RB,ARI,PIT,228,41.00,6.50,17.25,4000,0.00,0.0,0
Kearis Jackson,WR,TEN,IND,100,42.50,1.00,20.75,3000,0.00,0.0,0
Colton Dowell,WR,TEN,IND,100,42.50,1.00,20.75,3000,0.00,0.0,0
Kendrick Bourne,WR,NE,LAC,200,39.50,5.50,17.00,3000,0.00,0.0,0
Eno Benjamin,RB,NO,DET,170,47.00,4.50,21.25,4000,0.00,0.0,0
Feleipe Franks,TE,ATL,NYJ,-138,33.50,-2.00,17.75,2500,0.00,0.0,0
Jake Haener,QB,NO,DET,170,47.00,4.50,21.25,4000,0.00,0.0,0
Aaron Rodgers,QB,NYJ,ATL,116,33.50,2.00,15.75,4000,0.00,0.0,0
Kendre Miller,RB,NO,DET,170,47.00,4.50,21.25,4000,0.00,0.0,0
Andre Baccellia,WR,ARI,PIT,228,41.00,6.50,17.25,3000,0.00,0.0,0
Carson Wentz,QB,LAR,CLE,-200,40.50,-4.00,22.25,4400,0.00,0.0,0
Salvon Ahmed,RB,MIA,WAS,-441,49.50,-9.00,29.25,4000,0.00,0.0,0
Sam Darnold,QB,SF,PHI,-154,48.00,-3.00,25.50,4600,0.00,0.0,0
Charlie Woerner,TE,SF,PHI,-154,48.00,-3.00,25.50,2500,0.00,0.0,0
John Wolford,QB,TB,CAR,-195,36.50,-3.50,20.00,4000,0.00,0.0,0
Mac Jones,QB,NE,LAC,200,39.50,5.50,17.00,4800,0.00,0.0,0
Mitchell Fraboni,TE,DEN,HOU,138,47.50,3.00,22.25,2500,0.00,0.0,0
Alec Ingold,RB,MIA,WAS,-441,49.50,-9.00,29.25,4000,0.00,0.0,0
Nick Bawden,RB,NYJ,ATL,116,33.50,2.00,15.75,4000,0.00,0.0,0
PJ Walker,QB,CLE,LAR,166,40.50,4.00,18.25,4700,0.00,0.0,0
Jacoby Brissett,QB,WAS,MIA,342,49.50,9.00,20.25,4500,0.00,0.0,0
Davis Mills,QB,HOU,DEN,-165,47.50,-3.00,25.25,4500,0.00,0.0,0
Avery Williams,RB,ATL,NYJ,-138,33.50,-2.00,17.75,4000,0.00,0.0,0
Kenny Yeboah,TE,NYJ,ATL,116,33.50,2.00,15.75,2500,0.00,0.0,0
Giovanni Ricci,TE,CAR,TB,162,36.50,3.50,16.50,2500,0.00,0.0,0
Mike Williams,WR,LAC,NE,-247,39.50,-5.50,22.50,3000,0.00,0.0,0
Rashid Shaheed,WR,NO,DET,170,47.00,4.50,21.25,4500,0.00,0.0,0
Robbie Chosen,WR,MIA,WAS,-441,49.50,-9.00,29.25,3000,0.00,0.0,0
Tre Nixon,WR,NE,LAC,200,39.50,5.50,17.00,3000,0.00,0.0,0
Tyler Goodson,RB,IND,TEN,-118,42.50,-1.00,21.75,4000,0.00,0.0,0
Kyle Trask,QB,TB,CAR,-195,36.50,-3.50,20.00,4600,0.00,0.0,0
Andrew Beck,RB,HOU,DEN,-165,47.50,-3.00,25.25,4000,0.00,0.0,0
Jameis Winston,QB,NO,DET,170,47.00,4.50,21.25,4600,0.00,0.0,0
Case Keenum,QB,HOU,DEN,-165,47.50,-3.00,25.25,4000,0.00,0.0,0
Nick Vannett,TE,LAC,NE,-247,39.50,-5.50,22.50,2500,0.00,0.0,0
Zach Wood,TE,NO,DET,170,47.00,4.50,21.25,2500,0.00,0.0,0
Juwann Winfree,WR,IND,TEN,-118,42.50,-1.00,21.75,3000,0.00,0.0,0
Godwin Igwebuike,RB,PIT,ARI,-284,41.00,-6.50,23.75,4000,0.06,0.0,0.00
Matthew Slater,WR,NE,LAC,200,39.50,5.50,17.00,3000,0.00,0.0,0
Dare Ogunbowale,RB,HOU,DEN,-165,47.50,-3.00,25.25,4000,0.08,0.0,0.00
Trevor Siemian,QB,NYJ,ATL,116,33.50,2.00,15.75,4500,0.00,0.0,0
Hunter Long,TE,LAR,CLE,-200,40.50,-4.00,22.25,2500,0.00,0.0,0
Andy Dalton,QB,CAR,TB,162,36.50,3.50,16.50,4600,0.00,0.0,0
Marquise Goodwin,WR,CLE,LAR,166,40.50,4.00,18.25,3000,0.00,0.0,0
Marcus Mariota,QB,PHI,SF,128,48.00,3.00,22.50,4800,0.00,0.0,0
Jarrett Stidham,QB,DEN,HOU,138,47.50,3.00,22.25,4700,0.00,0.0,0
John FitzPatrick,TE,ATL,NYJ,-138,33.50,-2.00,17.75,2500,0.00,0.0,0
Stephen Sullivan,TE,CAR,TB,162,36.50,3.50,16.50,2500,0.00,0.0,0
Teddy Bridgewater,QB,DET,NO,-206,47.00,-4.50,25.75,4600,0.00,0.0,0
Easton Stick,QB,LAC,NE,-247,39.50,-5.50,22.50,4900,0.00,0.0,0
James Mitchell,TE,DET,NO,-206,47.00,-4.50,25.75,2500,0.00,0.0,0
Ronnie Rivers,RB,LAR,CLE,-200,40.50,-4.00,22.25,4000,0.00,0.0,0
JaMycal Hasty,RB,NE,LAC,200,39.50,5.50,17.00,4000,0.17,0.0,0.00
Skylar Thompson,QB,MIA,WAS,-441,49.50,-9.00,29.25,4000,0.00,0.0,0
Erik Ezukanma,WR,MIA,WAS,-441,49.50,-9.00,29.25,3000,0.00,0.0,0
Jonathan Taylor,RB,IND,TEN,-118,42.50,-1.00,21.75,7100,0.00,0.0,0
Danny Gray,WR,SF,PHI,-154,48.00,-3.00,25.50,3000,0.00,0.0,0
Britain Covey,WR,PHI,SF,128,48.00,3.00,22.50,3000,0.00,0.0,0
Mike Strachan,WR,CAR,TB,162,36.50,3.50,16.50,3000,0.00,0.0,0
Sam Ehlinger,QB,IND,TEN,-118,42.50,-1.00,21.75,4500,0.00,0.0,0
Michael Woods,WR,CLE,LAR,166,40.50,4.00,18.25,3000,0.00,0.0,0
Zonovan Knight,RB,DET,NO,-206,47.00,-4.50,25.75,4000,0.00,0.0,0
Mason Rudolph,QB,PIT,ARI,-284,41.00,-6.50,23.75,4000,0.00,0.0,0
Irvin Charles,WR,NYJ,ATL,116,33.50,2.00,15.75,3000,0.00,0.0,0
Russell Gage,WR,TB,CAR,-195,36.50,-3.50,20.00,3000,0.00,0.0,0
Grant Calcaterra,TE,PHI,SF,128,48.00,3.00,22.50,2500,0.00,0.0,0
Dax Milne,WR,WAS,MIA,342,49.50,9.00,20.25,3000,0.00,0.0,0
Tommy Tremble,TE,CAR,TB,162,36.50,3.50,16.50,2600,0.00,0.0,0
Mitch Trubisky,QB,PIT,ARI,-284,41.00,-6.50,23.75,4600,0.00,0.0,0
D.J. Montgomery,WR,IND,TEN,-118,42.50,-1.00,21.75,3000,0.00,0.0,0
Jelani Woods,TE,IND,TEN,-118,42.50,-1.00,21.75,2500,0.00,0.0,0
Tim Patrick,WR,DEN,HOU,138,47.50,3.00,22.25,3000,0.00,0.0,0
Teagan Quitoriano,TE,HOU,DEN,-165,47.50,-3.00,25.25,2500,0.00,0.0,0
Michael Thomas,WR,NO,DET,170,47.00,4.50,21.25,3000,0.00,0.0,0
Brandon Dillon,TE,WAS,MIA,342,49.50,9.00,20.25,2500,0.00,0.0,0
Zach Wilson,QB,NYJ,ATL,116,33.50,2.00,15.75,4500,0.00,0.0,0
Laviska Shenault,WR,CAR,TB,162,36.50,3.50,16.50,3000,0.00,0.0,0
Curtis Hodges,TE,WAS,MIA,342,49.50,9.00,20.25,2500,0.00,0.0,0
Armani Rogers,TE,WAS,MIA,342,49.50,9.00,20.25,2500,0.00,0.0,0
Malik Willis,QB,TEN,IND,100,42.50,1.00,20.75,4000,0.00,0.0,0
Hassan Haskins,RB,TEN,IND,100,42.50,1.00,20.75,4000,0.00,0.0,0
Julius Chestnut,RB,TEN,IND,100,42.50,1.00,20.75,4000,0.00,0.0,0
MyCole Pruitt,TE,ATL,NYJ,-138,33.50,-2.00,17.75,2500,0.00,0.0,0
Joshua Palmer,WR,LAC,NE,-247,39.50,-5.50,22.50,3000,0.00,0.0,0
Mike White,QB,MIA,WAS,-441,49.50,-9.00,29.25,4600,0.00,0.0,0
