PLAYER,POS,TEAM,OPP,ML,O/U,SPRD,TM/P,SAL,FPTS,VAL,RST%
Washington Commanders,D,WAS,DAL,578,47.00,13.00,17.00,2200,3.47,1.6,0.01
Brandon Bolden,RB,LV,DEN,-159,37.00,-3.00,20.00,4000,2.07,0.5,0.01
Tyrion Davis-Price,RB,SF,LAR,-207,41.00,-4.50,22.75,4000,1.91,0.5,0.01
Scott Miller,WR,ATL,NO,139,42.00,3.00,19.50,3000,1.42,0.5,0.01
Matt Breida,RB,NYG,PHI,197,42.00,5.50,18.25,4600,1.74,0.4,0.01
Dyami Brown,WR,WAS,DAL,578,47.00,13.00,17.00,3000,1.08,0.4,0.01
Joshua Kelley,RB,LAC,KC,-185,35.50,-3.50,19.50,4200,1.74,0.4,0.01
Byron Pringle,WR,WAS,DAL,578,47.00,13.00,17.00,3000,0.84,0.3,0.01
Mack Hollins,WR,ATL,NO,139,42.00,3.00,19.50,3000,0.79,0.3,0.01
Isaiah Spiller,RB,LAC,KC,-185,35.50,-3.50,19.50,4400,1.46,0.3,0.01
Keith Kirkwood,WR,NO,ATL,-165,42.00,-3.00,22.50,3000,0.94,0.3,0.01
Kyle Philips,WR,TEN,JAX,162,41.00,4.00,18.50,3000,0.57,0.2,0.01
Ben Sims,TE,GB,CHI,-162,45.00,-3.00,24.00,2500,0.56,0.2,0.01
Rakim Jarrett,WR,TB,CAR,-238,37.00,-4.50,20.75,3000,1.65,0.6,0.00
Taysom Hill,TE,NO,ATL,-165,42.00,-3.00,22.50,4600,2.75,0.6,0.00
Eric Gray,RB,NYG,PHI,197,42.00,5.50,18.25,4000,1.49,0.4,0.00
Kene Nwangwu,RB,MIN,DET,152,45.50,3.50,21.00,4200,1.61,0.4,0.00
DeeJay Dallas,RB,SEA,ARI,-151,48.00,-3.00,25.50,4000,1.33,0.3,0.00
Randall Cobb,WR,NYJ,NE,109,30.50,2.00,14.25,3000,0.97,0.3,0.00
Sterling Shepard,WR,NYG,PHI,197,42.00,5.50,18.25,3000,0.76,0.3,0.00
Trayveon Williams,RB,CIN,CLE,-338,37.50,-7.00,22.25,4000,1.21,0.3,0.00
DeAndre Carter,WR,LV,DEN,-159,37.00,-3.00,20.00,3000,1.01,0.3,0.00
Tank Bigsby,RB,JAX,TEN,-195,41.00,-4.00,22.50,4100,1.12,0.3,0.00
Josiah Deguara,TE,GB,CHI,-162,45.00,-3.00,24.00,2500,0.48,0.2,0.00
Boston Scott,RB,PHI,NYG,-243,42.00,-5.50,23.75,4300,0.65,0.2,0.00
Payne Durham,TE,TB,CAR,-238,37.00,-4.50,20.75,2500,0.51,0.2,0.00
Parris Campbell,WR,NYG,PHI,197,42.00,5.50,18.25,3000,0.48,0.2,0.00
Jack Stoll,TE,PHI,NYG,-243,42.00,-5.50,23.75,2500,0.54,0.2,0.00
Ko Kieft,TE,TB,CAR,-238,37.00,-4.50,20.75,2500,0.33,0.1,0.00
Craig Reynolds,RB,DET,MIN,-183,45.50,-3.50,24.50,4000,0.42,0.1,0.00
Terrace Marshall,WR,CAR,TB,192,37.00,4.50,16.25,3000,0.16,0.1,0.00
Chris Evans,RB,CIN,CLE,-338,37.50,-7.00,22.25,4000,0.18,0.1,0.00
Sean Tucker,RB,TB,CAR,-238,37.00,-4.50,20.75,4000,0.21,0.1,0.00
Raheem Blackshear,RB,CAR,TB,192,37.00,4.50,16.25,4000,0.32,0.1,0.00
JaMycal Hasty,RB,NE,NYJ,-129,30.50,-2.00,16.25,4000,0.24,0.1,0.00
Rashaad Penny,RB,PHI,NYG,-243,42.00,-5.50,23.75,4000,0.26,0.1,0.00
Kendre Miller,RB,NO,ATL,-165,42.00,-3.00,22.50,4000,0.46,0.1,0.00
Britain Covey,WR,PHI,NYG,-243,42.00,-5.50,23.75,3000,0.00,0.0,0
Jameson Williams,WR,DET,MIN,-183,45.50,-3.50,24.50,3900,0.00,0.0,0
Brock Purdy,QB,SF,LAR,-207,41.00,-4.50,22.75,6900,0.00,0.0,0
Skyy Moore,WR,KC,LAC,154,35.50,3.50,16.00,3000,0.00,0.0,0
Justyn Ross,WR,KC,LAC,154,35.50,3.50,16.00,3000,0.00,0.0,0
Grant Calcaterra,TE,PHI,NYG,-243,42.00,-5.50,23.75,2500,0.00,0.0,0
James Mitchell,TE,DET,MIN,-183,45.50,-3.50,24.50,2500,0.00,0.0,0
Cameron Latu,TE,SF,LAR,-207,41.00,-4.50,22.75,2500,0.00,0.0,0
Danny Gray,WR,SF,LAR,-207,41.00,-4.50,22.75,3000,0.00,0.0,0
Stetson Bennett,QB,LAR,SF,172,41.00,4.50,18.25,4000,0.00,0.0,0
Mitchell Tinsley,WR,WAS,DAL,578,47.00,13.00,17.00,3000,0.00,0.0,0
Blake Whiteheart,TE,ARI,SEA,126,48.00,3.00,22.50,2500,0.00,0.0,0
Sean Clifford,QB,GB,CHI,-162,45.00,-3.00,24.00,4600,0.00,0.0,0
Tyson Bagent,QB,CHI,GB,135,45.00,3.00,21.00,4700,0.00,0.0,0
Emanuel Wilson,RB,GB,CHI,-162,45.00,-3.00,24.00,4000,0.00,0.0,0
Michael Mayer,TE,LV,DEN,-159,37.00,-3.00,20.00,3200,0.00,0.0,0
Nate Adkins,TE,DEN,LV,132,37.00,3.00,17.00,2500,0.00,0.0,0
Tanner McKee,QB,PHI,NYG,-243,42.00,-5.50,23.75,4000,0.00,0.0,0
Brady Russell,TE,SEA,ARI,-151,48.00,-3.00,25.50,2500,0.00,0.0,0
Kenny McIntosh,RB,SEA,ARI,-151,48.00,-3.00,25.50,4000,0.00,0.0,0
Clayton Tune,QB,ARI,SEA,126,48.00,3.00,22.50,4500,0.00,0.0,0
Tommy DeVito,QB,NYG,PHI,197,42.00,5.50,18.25,5000,0.00,0.0,0
Hendon Hooker,QB,DET,MIN,-183,45.50,-3.50,24.50,4000,0.00,0.0,0
Bryce Ford-Wheaton,WR,NYG,PHI,197,42.00,5.50,18.25,3000,0.00,0.0,0
Deuce Vaughn,RB,DAL,WAS,-949,47.00,-13.00,30.00,4400,0.00,0.0,0
Hunter Luepke,RB,DAL,WAS,-949,47.00,-13.00,30.00,4000,0.00,0.0,0
Jalen Brooks,WR,DAL,WAS,-949,47.00,-13.00,30.00,3000,0.00,0.0,0
David Durden,WR,DAL,WAS,-949,47.00,-13.00,30.00,3000,0.00,0.0,0
John Stephens,WR,DAL,WAS,-949,47.00,-13.00,30.00,3000,0.00,0.0,0
Rashee Rice,WR,KC,LAC,154,35.50,3.50,16.00,6800,0.00,0.0,0
Chris Rodriguez,RB,WAS,DAL,578,47.00,13.00,17.00,4000,0.00,0.0,0
Brayden Willis,TE,SF,LAR,-207,41.00,-4.50,22.75,2500,0.00,0.0,0
Michael Woods,WR,CLE,CIN,261,37.50,7.00,15.25,3000,0.00,0.0,0
Dorian Thompson-Robinson,QB,CLE,CIN,261,37.50,7.00,15.25,4000,0.00,0.0,0
Zonovan Knight,RB,DET,MIN,-183,45.50,-3.50,24.50,4000,0.00,0.0,0
Irvin Charles,WR,NYJ,NE,109,30.50,2.00,14.25,3000,0.00,0.0,0
Jeremy Ruckert,TE,NYJ,NE,109,30.50,2.00,14.25,2500,0.00,0.0,0
Cal Adomitis,TE,CIN,CLE,-338,37.50,-7.00,22.25,2500,0.00,0.0,0
Dareke Young,WR,SEA,ARI,-151,48.00,-3.00,25.50,3000,0.00,0.0,0
Jalen Virgil,WR,DEN,LV,132,37.00,3.00,17.00,3000,0.00,0.0,0
Greg Dulcich,TE,DEN,LV,132,37.00,3.00,17.00,3000,0.00,0.0,0
Kyren Williams,RB,LAR,SF,172,41.00,4.50,18.25,8000,0.00,0.0,0
Josh Ali,WR,ATL,NO,139,42.00,3.00,19.50,3000,0.00,0.0,0
Zack Kuntz,TE,NYJ,NE,109,30.50,2.00,14.25,2500,0.00,0.0,0
Hassan Haskins,RB,TEN,JAX,162,41.00,4.00,18.50,4000,0.00,0.0,0
Jonathan Mingo,WR,CAR,TB,192,37.00,4.50,16.25,3400,0.00,0.0,0
Travis Vokolek,TE,ARI,SEA,126,48.00,3.00,22.50,2500,0.00,0.0,0
Nathan Rourke,QB,NE,NYJ,-129,30.50,-2.00,16.25,4400,0.00,0.0,0
Jaren Hall,QB,MIN,DET,152,45.50,3.50,21.00,4800,0.00,0.0,0
Malik Knowles,WR,MIN,DET,152,45.50,3.50,21.00,3000,0.00,0.0,0
Will Levis,QB,TEN,JAX,162,41.00,4.00,18.50,5000,0.00,0.0,0
Jake Haener,QB,NO,ATL,-165,42.00,-3.00,22.50,4000,0.00,0.0,0
Colton Dowell,WR,TEN,JAX,162,41.00,4.00,18.50,3000,0.00,0.0,0
Kearis Jackson,WR,TEN,JAX,162,41.00,4.00,18.50,3000,0.00,0.0,0
Josh Whyle,TE,TEN,JAX,162,41.00,4.00,18.50,2500,0.00,0.0,0
Julius Chestnut,RB,TEN,JAX,162,41.00,4.00,18.50,4000,0.00,0.0,0
Christian McCaffrey,RB,SF,LAR,-207,41.00,-4.50,22.75,9300,0.00,0.0,0
Malik Willis,QB,TEN,JAX,162,41.00,4.00,18.50,4500,0.00,0.0,0
Ray-Ray McCloud,WR,SF,LAR,-207,41.00,-4.50,22.75,3000,0.00,0.0,0
La'Mical Perine,RB,KC,LAC,154,35.50,3.50,16.00,4400,0.00,0.0,0
AJ Dillon,RB,GB,CHI,-162,45.00,-3.00,24.00,4500,0.00,0.0,0
Ross Dwelley,TE,SF,LAR,-207,41.00,-4.50,22.75,2500,0.00,0.0,0
Brian Hoyer,QB,LV,DEN,-159,37.00,-3.00,20.00,4000,0.00,0.0,0
Marcedes Lewis,TE,CHI,GB,135,45.00,3.00,21.00,2600,0.00,0.0,0
Travis Homer,RB,CHI,GB,135,45.00,3.00,21.00,4000,0.17,0.0,0.00
PJ Walker,QB,CLE,CIN,261,37.50,7.00,15.25,4600,0.00,0.0,0
Geoff Swaim,TE,ARI,SEA,126,48.00,3.00,22.50,2500,0.00,0.0,0
Lawrence Cager,TE,NYG,PHI,197,42.00,5.50,18.25,2500,0.00,0.0,0
Nick Vannett,TE,LAC,KC,-185,35.50,-3.50,19.50,2500,0.00,0.0,0
Jamal Agnew,WR,JAX,TEN,-195,41.00,-4.00,22.50,3300,0.00,0.0,0
Jameis Winston,QB,NO,ATL,-165,42.00,-3.00,22.50,4500,0.00,0.0,0
Joshua Dobbs,QB,MIN,DET,152,45.50,3.50,21.00,4600,0.00,0.0,0
C.J. Ham,RB,MIN,DET,152,45.50,3.50,21.00,4000,0.00,0.0,0
Gunner Olszewski,WR,NYG,PHI,197,42.00,5.50,18.25,3000,0.00,0.0,0
Jakeem Grant,WR,CLE,CIN,261,37.50,7.00,15.25,3000,0.00,0.0,0
Charlie Woerner,TE,SF,LAR,-207,41.00,-4.50,22.75,2500,0.00,0.0,0
Jacoby Brissett,QB,WAS,DAL,578,47.00,13.00,17.00,5000,0.00,0.0,0
Brandon Dillon,TE,WAS,DAL,578,47.00,13.00,17.00,2500,0.00,0.0,0
Chris Manhertz,TE,DEN,LV,132,37.00,3.00,17.00,2500,0.00,0.0,0
Michael Burton,RB,DEN,LV,132,37.00,3.00,17.00,4000,0.00,0.0,0
Keith Smith,RB,ATL,NO,139,42.00,3.00,19.50,4000,0.00,0.0,0
Austin Walter,RB,LV,DEN,-159,37.00,-3.00,20.00,4000,0.00,0.0,0
Jonathan Ward,RB,TEN,JAX,162,41.00,4.00,18.50,4000,0.00,0.0,0
Nick Westbrook-Ikhine,WR,TEN,JAX,162,41.00,4.00,18.50,3000,0.00,0.0,0
Khari Blasingame,RB,CHI,GB,135,45.00,3.00,21.00,4000,0.11,0.0,0.00
Joe Reed,WR,CHI,GB,135,45.00,3.00,21.00,3000,0.00,0.0,0
Alex Armah,RB,WAS,DAL,578,47.00,13.00,17.00,4000,0.00,0.0,0
Nate Sudfeld,QB,DET,MIN,-183,45.50,-3.50,24.50,4000,0.00,0.0,0
Trevon Wesco,TE,TEN,JAX,162,41.00,4.00,18.50,2500,0.00,0.0,0
Collin Johnson,WR,CHI,GB,135,45.00,3.00,21.00,3000,0.00,0.0,0
Albert Okwuegbunam,TE,PHI,NYG,-243,42.00,-5.50,23.75,2500,0.00,0.0,0
Logan Woodside,QB,ATL,NO,139,42.00,3.00,19.50,4000,0.00,0.0,0
Tee Higgins,WR,CIN,CLE,-338,37.50,-7.00,22.25,6200,0.00,0.0,0
Patrick Mahomes,QB,KC,LAC,154,35.50,3.50,16.00,7300,0.00,0.0,0
Deshaun Watson,QB,CLE,CIN,261,37.50,7.00,15.25,4000,0.00,0.0,0
Aaron Rodgers,QB,NYJ,NE,109,30.50,2.00,14.25,4000,0.00,0.0,0
Justin Herbert,QB,LAC,KC,-185,35.50,-3.50,19.50,4000,0.00,0.0,0
Russell Wilson,QB,DEN,LV,132,37.00,3.00,17.00,5800,0.00,0.0,0
Kirk Cousins,QB,MIN,DET,152,45.50,3.50,21.00,4000,0.00,0.0,0
Joe Burrow,QB,CIN,CLE,-338,37.50,-7.00,22.25,4000,0.00,0.0,0
Nick Chubb,RB,CLE,CIN,261,37.50,7.00,15.25,4000,0.00,0.0,0
Keenan Allen,WR,LAC,KC,-185,35.50,-3.50,19.50,7500,0.00,0.0,0
Teddy Bridgewater,QB,DET,MIN,-183,45.50,-3.50,24.50,4400,0.00,0.0,0
JuJu Smith-Schuster,WR,NE,NYJ,-129,30.50,-2.00,16.25,3000,0.00,0.0,0
Drew Lock,QB,SEA,ARI,-151,48.00,-3.00,25.50,4800,0.00,0.0,0
Jamison Crowder,WR,WAS,DAL,578,47.00,13.00,17.00,3000,0.00,0.0,0
Daniel Jones,QB,NYG,PHI,197,42.00,5.50,18.25,4000,0.00,0.0,0
Michael Thomas,WR,NO,ATL,-165,42.00,-3.00,22.50,3900,0.00,0.0,0
Brett Rypien,QB,NYJ,NE,109,30.50,2.00,14.25,4500,0.00,0.0,0
T.J. Hockenson,TE,MIN,DET,152,45.50,3.50,21.00,2500,0.00,0.0,0
Kendrick Bourne,WR,NE,NYJ,-129,30.50,-2.00,16.25,3000,0.00,0.0,0
Marlon Mack,RB,ARI,SEA,126,48.00,3.00,22.50,4000,0.00,0.0,0
Jerick McKinnon,RB,KC,LAC,154,35.50,3.50,16.00,4000,0.00,0.0,0
C.J. Beathard,QB,JAX,TEN,-195,41.00,-4.00,22.50,4900,0.00,0.0,0
Hayden Hurst,TE,CAR,TB,192,37.00,4.50,16.25,2500,0.00,0.0,0
Hunter Henry,TE,NE,NYJ,-129,30.50,-2.00,16.25,4100,0.00,0.0,0
Laviska Shenault,WR,CAR,TB,192,37.00,4.50,16.25,3000,0.00,0.0,0
Joe Flacco,QB,CLE,CIN,261,37.50,7.00,15.25,6500,0.00,0.0,0
Tim Patrick,WR,DEN,LV,132,37.00,3.00,17.00,3000,0.00,0.0,0
Mike Williams,WR,LAC,KC,-185,35.50,-3.50,19.50,3000,0.00,0.0,0
C.J. Uzomah,TE,NYJ,NE,109,30.50,2.00,14.25,2500,0.00,0.0,0
Brandon Allen,QB,SF,LAR,-207,41.00,-4.50,22.75,4000,0.00,0.0,0
Russell Gage,WR,TB,CAR,-238,37.00,-4.50,20.75,3000,0.00,0.0,0
Jimmy Garoppolo,QB,LV,DEN,-159,37.00,-3.00,20.00,4700,0.00,0.0,0
AJ McCarron,QB,CIN,CLE,-338,37.50,-7.00,22.25,4600,0.00,0.0,0
Dwayne Washington,RB,DEN,LV,132,37.00,3.00,17.00,4000,0.00,0.0,0
Armani Rogers,TE,WAS,DAL,578,47.00,13.00,17.00,2500,0.00,0.0,0
Tyler Higbee,TE,LAR,SF,172,41.00,4.50,18.25,3400,0.00,0.0,0
Jakob Johnson,RB,LV,DEN,-159,37.00,-3.00,20.00,4000,0.00,0.0,0
Tyler Johnson,WR,LAR,SF,172,41.00,4.50,18.25,3000,0.00,0.0,0
Kyle Trask,QB,TB,CAR,-238,37.00,-4.50,20.75,4500,0.00,0.0,0
Matt Barkley,QB,JAX,TEN,-195,41.00,-4.00,22.50,4600,0.00,0.0,0
Andy Dalton,QB,CAR,TB,192,37.00,4.50,16.25,4600,0.00,0.0,0
Darnell Mooney,WR,CHI,GB,135,45.00,3.00,21.00,3900,0.00,0.0,0
Jesper Horsted,TE,LV,DEN,-159,37.00,-3.00,20.00,2500,0.00,0.0,0
Patrick Scales,TE,CHI,GB,135,45.00,3.00,21.00,2500,0.00,0.0,0
Marcus Mariota,QB,PHI,NYG,-243,42.00,-5.50,23.75,4700,0.00,0.0,0
Matthew Stafford,QB,LAR,SF,172,41.00,4.50,18.25,6300,0.00,0.0,0
Josh Jacobs,RB,LV,DEN,-159,37.00,-3.00,20.00,6200,0.00,0.0,0
Cooper Kupp,WR,LAR,SF,172,41.00,4.50,18.25,8000,0.00,0.0,0
Marquise Brown,WR,ARI,SEA,126,48.00,3.00,22.50,3000,0.00,0.0,0
Cam Akers,RB,MIN,DET,152,45.50,3.50,21.00,4000,0.00,0.0,0
John Wolford,QB,TB,CAR,-238,37.00,-4.50,20.75,4000,0.00,0.0,0
Cooper Rush,QB,DAL,WAS,-949,47.00,-13.00,30.00,4700,0.00,0.0,0
Nathan Peterman,QB,CHI,GB,135,45.00,3.00,21.00,4000,0.00,0.0,0
Jaylon Moore,WR,JAX,TEN,-195,41.00,-4.00,22.50,3000,0.00,0.0,0
Keelan Doss,WR,LAC,KC,-185,35.50,-3.50,19.50,3000,0.00,0.0,0
DJ Turner,WR,LV,DEN,-159,37.00,-3.00,20.00,3000,0.00,0.0,0
Brittain Brown,RB,LV,DEN,-159,37.00,-3.00,20.00,4000,0.00,0.0,0
Jashaun Corbin,RB,NYG,PHI,197,42.00,5.50,18.25,4000,0.00,0.0,0
Avery Williams,RB,ATL,NO,139,42.00,3.00,19.50,4000,0.00,0.0,0
Desmond Ridder,QB,ATL,NO,139,42.00,3.00,19.50,4800,0.00,0.0,0
John FitzPatrick,TE,ATL,NO,139,42.00,3.00,19.50,2500,0.00,0.0,0
Tucker Fisk,TE,ATL,NO,139,42.00,3.00,19.50,2500,0.00,0.0,0
Jalen Nailor,WR,MIN,DET,152,45.50,3.50,21.00,3000,0.00,0.0,0
Samori Toure,WR,GB,CHI,-162,45.00,-3.00,24.00,3000,0.00,0.0,0
Nick Muse,TE,MIN,DET,152,45.50,3.50,21.00,2500,0.00,0.0,0
Curtis Hodges,TE,WAS,DAL,578,47.00,13.00,17.00,2500,0.00,0.0,0
Sean McKeon,TE,DAL,WAS,-949,47.00,-13.00,30.00,2500,0.00,0.0,0
Amari Cooper,WR,CLE,CIN,261,37.50,7.00,15.25,7700,0.00,0.0,0
Feleipe Franks,TE,ATL,NO,139,42.00,3.00,19.50,2500,0.00,0.0,0
Michael Bandy,WR,DEN,LV,132,37.00,3.00,17.00,3000,0.00,0.0,0
DeVonta Smith,WR,PHI,NYG,-243,42.00,-5.50,23.75,6900,0.00,0.0,0
Austin Trammell,WR,LAR,SF,172,41.00,4.50,18.25,3000,0.00,0.0,0
Jake Fromm,QB,WAS,DAL,578,47.00,13.00,17.00,4600,0.00,0.0,0
Zach Gentry,TE,LV,DEN,-159,37.00,-3.00,20.00,2500,0.00,0.0,0
Kevin Rader,TE,TEN,JAX,162,41.00,4.00,18.50,2500,0.00,0.0,0
Shane Zylstra,TE,DET,MIN,-183,45.50,-3.50,24.50,2500,0.00,0.0,0
Andrew DePaola,TE,MIN,DET,152,45.50,3.50,21.00,2500,0.00,0.0,0
Trey Lance,QB,DAL,WAS,-949,47.00,-13.00,30.00,4000,0.00,0.0,0
Brock Wright,TE,DET,MIN,-183,45.50,-3.50,24.50,2500,0.00,0.0,0
Eno Benjamin,RB,NO,ATL,-165,42.00,-3.00,22.50,4000,0.00,0.0,0
Mason Kinsey,WR,TEN,JAX,162,41.00,4.00,18.50,3000,0.00,0.0,0
Dee Eskridge,WR,SEA,ARI,-151,48.00,-3.00,25.50,3000,0.00,0.0,0
Mike Strachan,WR,CAR,TB,192,37.00,4.50,16.25,3000,0.00,0.0,0
Dax Milne,WR,WAS,DAL,578,47.00,13.00,17.00,3000,0.00,0.0,0
Zach Wilson,QB,NYJ,NE,109,30.50,2.00,14.25,5000,0.00,0.0,0
Kadarius Toney,WR,KC,LAC,154,35.50,3.50,16.00,3200,0.00,0.0,0
Mac Jones,QB,NE,NYJ,-129,30.50,-2.00,16.25,4700,0.00,0.0,0
Gary Brightwell,RB,NYG,PHI,197,42.00,5.50,18.25,4000,0.00,0.0,0
Zach Wood,TE,NO,ATL,-165,42.00,-3.00,22.50,2500,0.00,0.0,0
Hunter Long,TE,LAR,SF,172,41.00,4.50,18.25,2500,0.00,0.0,0
Matthew Slater,WR,NE,NYJ,-129,30.50,-2.00,16.25,3000,0.00,0.0,0
Tre Nixon,WR,NE,NYJ,-129,30.50,-2.00,16.25,3000,0.00,0.0,0
Rhamondre Stevenson,RB,NE,NYJ,-129,30.50,-2.00,16.25,4000,0.00,0.0,0
James Winchester,TE,KC,LAC,154,35.50,3.50,16.00,2500,0.00,0.0,0
Will Grier,QB,LAC,KC,-185,35.50,-3.50,19.50,4500,0.00,0.0,0
Jody Fortson,TE,KC,LAC,154,35.50,3.50,16.00,2500,0.00,0.0,0
John Kelly,RB,CLE,CIN,261,37.50,7.00,15.25,4000,0.00,0.0,0
Derrick Gore,RB,WAS,DAL,578,47.00,13.00,17.00,4200,0.00,0.0,0
Mitchell Fraboni,TE,DEN,LV,132,37.00,3.00,17.00,2500,0.00,0.0,0
Tyler Davis,TE,GB,CHI,-162,45.00,-3.00,24.00,2500,0.00,0.0,0
Giovanni Ricci,TE,CAR,TB,192,37.00,4.50,16.25,2500,0.00,0.0,0
Nikko Remigio,WR,KC,LAC,154,35.50,3.50,16.00,3000,0.00,0.0,0
