full_name,posteam,position,week,carries,carries_pg,pct_team_carries,rush_yards_pg,rush_yards_pc,rush_tds,exp_rush_yards_pc,ryoe_pc,rush_epa_pp,broken_tackles,broken_tackles_rate,ybc_pc,yac_pc,rz_carries,pct_team_rz_carries,i10_carries,pct_team_i10_carries,i5_carries,pct_team_i5_carries,opps,opps_pg,hvts,hvts_pg,hvt_pct
Christian McCaffrey,SF,RB,15,18,18,0.6923076923,115,6.388888889,1,5.076650796,1.312238093,0.1706482417,0,0,0,0,0,0,0,0,0,0,23,23,5,5,0.2173913043
D'Andre Swift,PHI,RB,15,18,18,0.4736842105,74,4.111111111,0,4.263813265,-0.1527021544,-0.04979772989,0,0,0,0,1,0.5,0,0,0,0,21,21,3,3,0.1428571429
David Montgomery,DET,RB,15,17,17,0.6071428571,85,5,0,5.355600625,-0.3556006254,0.05463608642,0,0,0,0,2,1,0,0,0,0,20,20,3,3,0.15
Trey Sermon,IND,RB,15,17,17,0.5,88,5.176470588,0,4.657918322,0.5185522666,0.2737711394,0,0,0,0,1,1,0,0,0,0,17,17,0,0,0
Zamir White,LV,RB,15,17,17,0.6538461538,69,4.058823529,1,3.041548839,1.01727469,-0.1526525307,1,0.05882352941,1.058823529,3,1,1,0,0,0,0,21,21,4,4,0.1904761905
Alvin Kamara,NO,RB,15,16,16,0.5714285714,66,4.125,0,4.829105783,-0.7041057832,-0.177048574,0,0,0,0,0,0,0,0,0,0,21,21,5,5,0.2380952381
Derrick Henry,TEN,RB,15,16,16,0.5333333333,9,0.5625,0,1.980898981,-1.418398981,-0.402197363,0,0,0,0,2,0.3333333333,1,0.5,0,0,20,20,5,5,0.25
Gus Edwards,BAL,RB,15,16,16,0.380952381,58,3.625,1,2.768154609,0.8568453914,-0.1511271581,0,0,0,0,1,0.5,0,0,0,0,17,17,1,1,0.05882352941
Isaiah Spiller,LAC,RB,15,16,16,0.5714285714,50,3.125,0,4.119977267,-0.9949772666,-0.2600204519,2,0.125,1.125,2,1,0.5,0,0,0,0,16,16,0,0,0
Raheem Mostert,MIA,RB,15,15,15,0.5357142857,42,2.8,2,3.137774135,-0.3377741348,-0.04518954665,0,0,0,0,1,1,0,0,0,0,17,17,2,2,0.1176470588
James Conner,ARI,RB,15,14,14,0.4666666667,86,6.142857143,1,3.877288394,2.265568749,0.2262903664,0,0,0,0,2,0.6666666667,1,1,0,0,18,18,5,5,0.2777777778
Tyler Allgeier,ATL,RB,15,14,14,0.4516129032,45,3.214285714,0,4.16128748,-0.9470017655,-0.1113003828,0,0,0,0,4,0.5,1,1,1,1,15,15,2,2,0.1333333333
Aaron Jones,GB,RB,15,13,13,0.7647058824,53,4.076923077,0,4.171294182,-0.09437110492,-0.1771941995,0,0,0,0,0,0,0,0,0,0,17,17,4,4,0.2352941176
Clyde Edwards-Helaire,KC,RB,15,13,13,0.65,37,2.846153846,0,3.343022759,-0.4968689131,-0.2514506095,0,0,0,0,1,1,0,0,0,0,17,17,4,4,0.2352941176
Jalen Hurts,PHI,QB,15,13,13,0.3421052632,82,6.307692308,2,0,6.307692308,0.4862577798,0,0,0,0,1,0.5,0,0,0,0,13,13,0,0,0
Javonte Williams,DEN,RB,15,12,12,0.4285714286,27,2.25,0,3.871619545,-1.621619545,-0.5814155366,0,0,0,0,3,1,0,0,0,0,14,14,2,2,0.1428571429
Lamar Jackson,BAL,QB,15,12,12,0.2857142857,97,8.083333333,0,0,8.083333333,0.45043143,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0
Najee Harris,PIT,RB,15,12,12,0.5,33,2.75,0,3.814576775,-1.064576775,-0.670660977,0,0,0,0,3,0.6,3,1,2,1,12,12,3,3,0.25
Ezekiel Elliott,NE,RB,15,11,11,0.6875,25,2.272727273,0,2.940164436,-0.6674371628,-0.4136737571,0,0,0,0,2,0.5,1,0.3333333333,1,0.5,17,17,7,7,0.4117647059
Jahmyr Gibbs,DET,RB,15,11,11,0.3928571429,100,9.090909091,1,5.089973373,4.000935718,0.4512123696,0,0,0,0,0,0,0,0,0,0,13,13,2,2,0.1538461538
Tony Pollard,DAL,RB,15,11,11,0.55,52,4.727272727,0,4.72918137,-0.001908642889,0.05086982659,0,0,0,0,0,0,0,0,0,0,14,14,3,3,0.2142857143
Chris Rodriguez,WAS,RB,15,10,10,0.4761904762,35,3.5,0,2.927379094,0.5726209065,-0.09779699145,0,0,0,0,1,0.25,0,0,0,0,10,10,0,0,0
Jaylen Warren,PIT,RB,15,10,10,0.4166666667,40,4,0,4.371863367,-0.3718633674,-0.231320198,0,0,0,0,2,0.4,0,0,0,0,16,16,6,6,0.375
Joe Mixon,CIN,RB,15,10,10,0.4545454545,47,4.7,1,3.058235103,1.641764897,0.3596100104,0,0,0,0,1,0.25,0,0,0,0,13,13,3,3,0.2307692308
Travis Etienne,JAX,RB,15,10,10,0.5882352941,31,3.1,0,4.229895294,-1.129895294,-0.1102232208,0,0,0,0,2,1,1,1,0,0,16,16,7,7,0.4375
Devon Achane,MIA,RB,15,9,9,0.3214285714,32,3.555555556,0,0,3.555555556,0.1366167747,0,0,0,0,0,0,0,0,0,0,12,12,3,3,0.25
Keaton Mitchell,BAL,RB,15,9,9,0.2142857143,73,8.111111111,0,0,8.111111111,0.4077678761,0,0,0,0,1,0.5,0,0,0,0,11,11,2,2,0.1818181818
Saquon Barkley,NYG,RB,15,9,9,0.5625,14,1.555555556,0,0,1.555555556,-0.4382404449,0,0,0,0,1,0.3333333333,0,0,0,0,11,11,2,2,0.1818181818
Ty Johnson,BUF,RB,15,9,9,0.1836734694,54,6,0,0,6,0.2780541062,0,0,0,0,1,0.25,0,0,0,0,10,10,1,1,0.1
Tyjae Spears,TEN,RB,15,9,9,0.3,30,3.333333333,0,0,3.333333333,-0.1465019392,0,0,0,0,3,0.5,0,0,0,0,10,10,1,1,0.1
Jamaal Williams,NO,RB,15,8,8,0.2857142857,24,3,0,0,3,-0.1467909201,0,0,0,0,1,1,0,0,0,0,9,9,1,1,0.1111111111
Jerome Ford,CLE,RB,15,8,8,0.4444444444,20,2.5,0,0,2.5,-0.4345302054,0,0,0,0,0,0,0,0,0,0,13,13,5,5,0.3846153846
Josh Allen,BUF,QB,15,8,8,0.1632653061,24,3,1,0,3,0.4291385428,0,0,0,0,1,0.25,1,1,1,1,8,8,1,1,0.125
Bijan Robinson,ATL,RB,15,7,7,0.2258064516,11,1.571428571,0,0,1.571428571,-1.358435697,0,0,0,0,1,0.125,0,0,0,0,10,10,3,3,0.3
Chase Brown,CIN,RB,15,7,7,0.3181818182,23,3.285714286,0,0,3.285714286,-0.1026126219,0,0,0,0,1,0.25,0,0,0,0,10,10,3,3,0.3
Justin Fields,CHI,QB,15,7,7,0.2592592593,30,4.285714286,0,0,4.285714286,0.1464550983,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0
Kareem Hunt,CLE,RB,15,7,7,0.3888888889,8,1.142857143,0,0,1.142857143,-0.5929972811,0,0,0,0,1,0.5,1,1,0,0,8,8,2,2,0.25
Russell Wilson,DEN,QB,15,7,7,0.25,6,0.8571428571,1,0,0.8571428571,0.008494712857,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0
Ameer Abdullah,LV,RB,15,6,6,0.2307692308,32,5.333333333,0,0,5.333333333,0.7608855738,1,0.1666666667,1.833333333,3.5,0,0,0,0,0,0,8,8,2,2,0.25
Breece Hall,NYJ,RB,15,6,6,0.5,12,2,0,0,2,-0.4624423033,0,0,0,0,4,0.8,1,1,0,0,8,8,3,3,0.375
D'Onta Foreman,CHI,RB,15,6,6,0.2222222222,-6,-1,0,0,-1,-0.8496704396,0,0,0,0,1,0.2,0,0,0,0,6,6,0,0,0
Kenneth Gainwell,PHI,RB,15,6,6,0.1578947368,21,3.5,0,0,3.5,0.2011181268,0,0,0,0,0,0,0,0,0,0,7,7,1,1,0.1428571429
Khalil Herbert,CHI,RB,15,6,6,0.2222222222,8,1.333333333,0,0,1.333333333,-0.3991343326,0,0,0,0,2,0.4,0,0,0,0,7,7,1,1,0.1428571429
Kyler Murray,ARI,QB,15,6,6,0.2,49,8.166666667,0,0,8.166666667,0.4070870966,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0
Miles Sanders,CAR,RB,15,6,6,0.1666666667,2,0.3333333333,0,0,0.3333333333,-0.6225032605,0,0,0,0,0,0,0,0,0,0,8,8,2,2,0.25
Nick Mullens,MIN,QB,15,6,6,0.2,10,1.666666667,0,0,1.666666667,-0.7760474611,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0
Royce Freeman,LA,RB,15,6,6,0.1578947368,16,2.666666667,0,0,2.666666667,-0.2939726563,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0
Samaje Perine,DEN,RB,15,6,6,0.2142857143,37,6.166666667,0,0,6.166666667,0.2544959249,0,0,0,0,0,0,0,0,0,0,7,7,1,1,0.1428571429
Austin Ekeler,LAC,RB,15,5,5,0.1785714286,9,1.8,0,0,1.8,-1.147958613,0,0,0,1.8,1,0.5,0,0,0,0,11,11,6,6,0.5454545455
Cordarrelle Patterson,ATL,RB,15,5,5,0.1612903226,-2,-0.4,0,0,-0.4,-0.7447709012,0,0,0,0,2,0.25,0,0,0,0,8,8,3,3,0.375
Desmond Ridder,ATL,QB,15,5,5,0.1612903226,-2,-0.4,0,0,-0.4,-0.6931933696,0,0,0,0,1,0.125,0,0,0,0,5,5,0,0,0
Jordan Mason,SF,RB,15,5,5,0.1923076923,20,4,0,0,4,-0.185923573,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0
Joshua Kelley,LAC,RB,15,5,5,0.1785714286,22,4.4,0,0,4.4,-1.099883815,1,0.2,2,2.4,0,0,0,0,0,0,6,6,1,1,0.1666666667
Justice Hill,BAL,RB,15,5,5,0.119047619,23,4.6,0,0,4.6,-0.2580178148,0,0,0,0,0,0,0,0,0,0,6,6,1,1,0.1666666667
Latavius Murray,BUF,RB,15,5,5,0.1020408163,11,2.2,1,0,2.2,-0.4501568553,0,0,0,0,1,0.25,0,0,0,0,5,5,0,0,0
Roschon Johnson,CHI,RB,15,5,5,0.1851851852,36,7.2,0,0,7.2,-0.04489010234,0,0,0,0,2,0.4,2,1,2,1,11,11,8,8,0.7272727273
Antonio Gibson,WAS,RB,15,4,4,0.1904761905,15,3.75,0,0,3.75,-0.1853900778,0,0,0,0,2,0.5,2,0.6666666667,0,0,9,9,7,7,0.7777777778
Bryce Young,CAR,QB,15,4,4,0.1111111111,9,2.25,0,0,2.25,-0.3401641393,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0
Dak Prescott,DAL,QB,15,4,4,0.2,27,6.75,0,0,6.75,1.483633567,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0
Emari Demercado,ARI,RB,15,4,4,0.1333333333,64,16,1,0,16,0.8764553543,0,0,0,0,1,0.3333333333,0,0,0,0,7,7,3,3,0.4285714286
Ihmir Smith-Marsette,CAR,WR,15,4,4,0.1111111111,31,7.75,0,0,7.75,0.2749681116,0,0,0,0,0,0,0,0,0,0,6,6,2,2,0.3333333333
Israel Abanikanda,NYJ,RB,15,4,4,0.3333333333,8,2,0,0,2,-0.4913511695,0,0,0,0,1,0.2,0,0,0,0,6,6,2,2,0.3333333333
Jerick McKinnon,KC,RB,15,4,4,0.2,11,2.75,0,0,2.75,-0.281631287,0,0,0,0,0,0,0,0,0,0,7,7,3,3,0.4285714286
Kevin Harris,NE,RB,15,4,4,0.25,25,6.25,1,0,6.25,0.3788369934,0,0,0,0,1,0.25,1,0.3333333333,0,0,4,4,1,1,0.25
Tommy DeVito,NYG,QB,15,4,4,0.25,36,9,0,0,9,0.3315795811,0,0,0,0,1,0.3333333333,1,1,0,0,4,4,1,1,0.25
Trevor Lawrence,JAX,QB,15,4,4,0.2352941176,41,10.25,0,0,10.25,0.1826877259,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0
Will Levis,TEN,QB,15,4,4,0.1333333333,25,6.25,1,0,6.25,0.6051474533,0,0,0,0,1,0.1666666667,1,0.5,0,0,4,4,1,1,0.25
Zach Charbonnet,SEA,RB,15,4,4,0.1666666667,16,4,0,0,4,-0.003602919838,0,0,0,0,1,0.3333333333,0,0,0,0,5,5,1,1,0.2
Zack Moss,IND,RB,15,4,4,0.1176470588,13,3.25,0,0,3.25,-0.03825333831,0,0,0,0,0,0,0,0,0,0,7,7,3,3,0.4285714286
Chase Edmonds,TB,RB,15,3,3,0.1111111111,13,4.333333333,0,0,4.333333333,-0.1148460767,0,0,0,0,1,0.3333333333,0,0,0,0,3,3,0,0,0
Derek Carr,NO,QB,15,3,3,0.1071428571,-4,-1.333333333,0,0,-1.333333333,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
Matt Breida,NYG,RB,15,3,3,0.1875,10,3.333333333,0,0,3.333333333,-0.3013042503,0,0,0,0,1,0.3333333333,0,0,0,0,6,6,3,3,0.5
Michael Carter,ARI,RB,15,3,3,0.1,27,9,0,0,9,0.301752168,0,0,0,0,0,0,0,0,0,0,6,6,3,3,0.5
Patrick Mahomes,KC,QB,15,3,3,0.15,-5,-1.666666667,0,0,-1.666666667,-1.694410969,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
Rico Dowdle,DAL,RB,15,3,3,0.15,4,1.333333333,0,0,1.333333333,-0.5325138569,0,0,0,0,0,0,0,0,0,0,6,6,3,3,0.5
Sam Howell,WAS,QB,15,3,3,0.1428571429,22,7.333333333,0,0,7.333333333,0.449502107,0,0,0,0,1,0.25,1,0.3333333333,0,0,3,3,1,1,0.3333333333
Baker Mayfield,TB,QB,15,2,2,0.07407407407,-2,-1,0,0,-1,-1.904037198,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Brandon Bolden,LV,RB,15,2,2,0.07692307692,25,12.5,1,0,12.5,1.287461826,0,0,12.5,0,0,0,0,0,0,0,2,2,0,0,0
D'Ernest Johnson,JAX,RB,15,2,2,0.1176470588,5,2.5,0,0,2.5,-0.1388958214,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Easton Stick,LAC,QB,15,2,2,0.07142857143,11,5.5,0,0,5.5,1.051891769,0,0,5,0.5,0,0,0,0,0,0,2,2,0,0,0
Gardner Minshew,IND,QB,15,2,2,0.05882352941,0,0,0,0,0,-0.9104325713,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Jacoby Brissett,WAS,QB,15,2,2,0.09523809524,9,4.5,0,0,4.5,0.2278383153,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Jaleel McLaughlin,DEN,RB,15,2,2,0.07142857143,2,1,0,0,1,-0.3745398461,0,0,0,0,0,0,0,0,0,0,5,5,3,3,0.6
Jeffery Wilson,MIA,RB,15,2,2,0.07142857143,5,2.5,0,0,2.5,-0.9731735291,0,0,0,0,0,0,0,0,0,0,4,4,2,2,0.5
Jordan Love,GB,QB,15,2,2,0.1176470588,1,0.5,0,0,0.5,0.1841604004,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Kyle Allen,BUF,QB,15,2,2,0.04081632653,-2,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Mike White,MIA,QB,15,2,2,0.07142857143,-2,-1,0,0,-1,-0.1098352423,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Mitchell Trubisky,PIT,QB,15,2,2,0.08333333333,1,0.5,1,0,0.5,0.5835456598,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Pierre Strong,CLE,RB,15,2,2,0.1111111111,2,1,0,0,1,-0.6823137022,0,0,0,0,1,0.5,0,0,0,0,4,4,2,2,0.5
Puka Nacua,LA,WR,15,2,2,0.05263157895,3,1.5,0,0,1.5,-0.4682603592,0,0,0,0,0,0,0,0,0,0,10,10,8,8,0.8
Sam Darnold,SF,QB,15,2,2,0.07692307692,-2,-1,0,0,-1,-1.255073367,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Velus Jones,CHI,WR,15,2,2,0.07407407407,23,11.5,0,0,11.5,1.2803874,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Bailey Zappe,NE,QB,15,1,1,0.0625,2,2,0,0,2,-0.2267006433,0,0,0,0,1,0.25,1,0.3333333333,1,0.5,1,1,1,1,1
CeeDee Lamb,DAL,WR,15,1,1,0.05,3,3,1,0,3,1.609777172,0,0,0,0,0,0,0,0,0,0,11,11,10,10,0.9090909091
Clayton Tune,ARI,QB,15,1,1,0.03333333333,0,0,0,0,0,-1.957952161,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Dallas Goedert,PHI,TE,15,1,1,0.02631578947,1,1,0,0,1,-0.4595581199,0,0,0,0,0,0,0,0,0,0,10,10,9,9,0.9
Dalvin Cook,NYJ,RB,15,1,1,0.08333333333,4,4,0,0,4,-0.2341150348,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0.5
Dameon Pierce,HOU,RB,15,1,1,0.03125,3,3,0,0,3,-0.2030579001,0,0,0,0,1,0.25,0,0,0,0,1,1,0,0,0
Dare Ogunbowale,HOU,RB,15,1,1,0.03125,17,17,0,0,17,0.4835203672,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0.5
Deebo Samuel,SF,WR,15,1,1,0.03846153846,11,11,0,0,11,1.32249834,0,0,0,0,0,0,0,0,0,0,8,8,7,7,0.875
Demarcus Robinson,LA,WR,15,1,1,0.02631578947,23,23,0,0,23,1.357257841,0,0,0,0,0,0,0,0,0,0,4,4,3,3,0.75
Deven Thompkins,TB,WR,15,1,1,0.03703703704,-1,-1,0,0,-1,-0.8270555501,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Drew Lock,SEA,QB,15,1,1,0.04166666667,-2,-2,0,0,-2,0,0,0,0,0,1,0.3333333333,0,0,0,0,1,1,0,0,0
Greg Dortch,ARI,WR,15,1,1,0.03333333333,5,5,0,0,5,-0.08316372696,0,0,0,0,0,0,0,0,0,0,4,4,3,3,0.75
Hunter Luepke,DAL,RB,15,1,1,0.05,3,3,0,0,3,0.5743318801,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Joe Flacco,CLE,QB,15,1,1,0.05555555556,-1,-1,0,0,-1,-0.4939349623,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Jonathan Williams,WAS,RB,15,1,1,0.04761904762,-2,-2,0,0,-2,-0.9947466003,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0.5
Kene Nwangwu,MIN,RB,15,1,1,0.03333333333,1,1,0,0,1,-0.525963305,0,0,0,0,1,0.3333333333,0,0,0,0,1,1,0,0,0
Kenyan Drake,GB,RB,15,1,1,0.05882352941,0,0,0,0,0,-0.3827055248,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Marvin Mims,DEN,WR,15,1,1,0.03571428571,11,11,0,0,11,0.7105302153,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0.6666666667
Matthew Stafford,LA,QB,15,1,1,0.02631578947,2,2,0,0,2,-0.4050335166,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Rondale Moore,ARI,WR,15,1,1,0.03333333333,3,3,0,0,3,-0.3489069419,0,0,0,0,0,0,0,0,0,0,4,4,3,3,0.75
Steven Sims,HOU,WR,15,1,1,0.03125,1,1,0,0,1,-1.5655691,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0.5
Tank Bigsby,JAX,RB,15,1,1,0.05882352941,-2,-2,0,0,-2,-0.9844605038,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Taysom Hill,NO,QB,15,1,1,0.03571428571,1,1,0,0,1,-0.5192146902,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0.5
Trayveon Williams,CIN,RB,15,1,1,0.04545454545,10,10,0,0,10,-0.2455665851,0,0,0,0,1,0.25,0,0,0,0,2,2,1,1,0.5
Tre Tucker,LV,WR,15,1,1,0.03846153846,-2,-2,0,0,-2,-0.9637322147,0,0,-2,0,0,0,0,0,0,0,5,5,4,4,0.8
Treylon Burks,TEN,WR,15,1,1,0.03333333333,2,2,0,0,2,-0.395764164,0,0,0,0,0,0,0,0,0,0,4,4,3,3,0.75
Tyler Scott,CHI,WR,15,1,1,0.03703703704,-3,-3,0,0,-3,-2.170342203,0,0,0,0,0,0,0,0,0,0,5,5,4,4,0.8
Xavier Hutchinson,HOU,WR,15,1,1,0.03125,5,5,0,0,5,0.1355035486,0,0,0,0,0,0,0,0,0,0,4,4,3,3,0.75
Saquon Barkley,NYG,RB,16,24,24,0.8888888889,82,3.416666667,1,4.761997757,-1.34533109,-0.00988200591,0,0,0,0,1,1,0,0,0,0,30,30,6,6,0.2
Kyren Williams,LA,RB,16,22,22,0.6875,104,4.727272727,1,4.585986265,0.1412864622,0.01290424941,2,0.09090909091,2,2.727272727,1,1,1,1,1,1,22,22,1,1,0.04545454545
Zamir White,LV,RB,16,22,22,0.7096774194,145,6.590909091,0,3.486593781,3.104315309,0.1452051019,0,0,0,0,6,0.8571428571,2,1,0,0,23,23,3,3,0.1304347826
Aaron Jones,GB,RB,16,21,21,0.6176470588,127,6.047619048,0,3.836983674,2.210635373,0.2306532101,0,0,0,0,1,0.5,0,0,0,0,24,24,3,3,0.125
Breece Hall,NYJ,RB,16,20,20,0.5555555556,95,4.75,2,4.107389734,0.642610266,0.06714756424,0,0,0,0,6,0.8571428571,3,1,1,1,36,36,19,19,0.5277777778
D'Andre Swift,PHI,RB,16,20,20,0.5714285714,92,4.6,1,4.838480867,-0.2384808671,-0.04869838006,0,0,0,0,2,0.6666666667,0,0,0,0,20,20,0,0,0
James Cook,BUF,RB,16,20,20,0.6666666667,70,3.5,0,4.188503963,-0.6885039633,-0.42389603,0,0,0,0,1,0.3333333333,1,0.5,0,0,20,20,1,1,0.05
Khalil Herbert,CHI,RB,16,20,20,0.5128205128,112,5.6,1,4.806716905,0.7932830947,0.2739774106,0,0,0,0,2,0.6666666667,1,1,0,0,22,22,3,3,0.1363636364
Rachaad White,TB,RB,16,20,20,0.5555555556,39,1.95,1,3.492252386,-1.542252386,-0.3072318066,0,0,0,0,2,1,1,1,0,0,27,27,8,8,0.2962962963
Derrick Henry,TEN,RB,16,19,19,0.6129032258,88,4.631578947,1,4.510558589,0.1210203586,0.1359331388,0,0,0,0,2,0.6666666667,0,0,0,0,20,20,1,1,0.05
Najee Harris,PIT,RB,16,19,19,0.6333333333,78,4.105263158,1,3.097591832,1.007671326,0.06863036337,0,0,0,0,3,0.5,2,0.5,1,0.3333333333,19,19,2,2,0.1052631579
Jonathan Taylor,IND,RB,16,18,18,0.72,43,2.388888889,1,2.982819438,-0.5939305492,-0.269409595,0,0,0,0,1,1,0,0,0,0,19,19,1,1,0.05263157895
David Montgomery,DET,RB,16,17,17,0.4722222222,55,3.235294118,1,4.086402222,-0.8511081042,-0.03008287825,0,0,0,0,0,0,0,0,0,0,19,19,2,2,0.1052631579
Chuba Hubbard,CAR,RB,16,16,16,0.6153846154,43,2.6875,1,2.982289994,-0.2947899937,-0.3321635475,0,0,0,0,0,0,0,0,0,0,17,17,1,1,0.05882352941
Jerome Ford,CLE,RB,16,16,16,0.5,25,1.5625,1,4.21994262,-2.65744262,-0.2856579839,0,0,0,0,2,1,1,1,0,0,18,18,3,3,0.1666666667
Kenneth Walker,SEA,RB,16,16,16,0.8,54,3.375,0,4.230429044,-0.8554290441,-0.1175108588,0,0,0,0,3,1,2,1,1,1,18,18,4,4,0.2222222222
Austin Ekeler,LAC,RB,16,15,15,0.5555555556,65,4.333333333,0,3.765265503,0.5680678301,-0.06353533606,0,0,0,0,5,0.5555555556,2,1,1,1,19,19,6,6,0.3157894737
Jahmyr Gibbs,DET,RB,16,15,15,0.4166666667,80,5.333333333,2,5.248054972,0.08527836113,-0.1824289596,0,0,0,0,0,0,0,0,0,0,22,22,7,7,0.3181818182
Christian McCaffrey,SF,RB,16,14,14,0.7777777778,103,7.357142857,1,3.701924956,3.655217901,0.1743735501,0,0,0,0,0,0,0,0,0,0,24,24,10,10,0.4166666667
Bijan Robinson,ATL,RB,16,12,12,0.4,72,6,0,3.212542968,2.787457032,-0.1503824318,0,0,0,0,0,0,0,0,0,0,22,22,10,10,0.4545454545
Ezekiel Elliott,NE,RB,16,12,12,0.5714285714,27,2.25,0,3.353892048,-1.103892048,-0.4100899674,0,0,0,0,3,0.75,2,1,2,1,23,23,13,13,0.5652173913
James Conner,ARI,RB,16,12,12,0.6,45,3.75,0,4.593488109,-0.8434881088,-0.1454930378,0,0,0,0,4,0.6666666667,1,1,0,0,17,17,6,6,0.3529411765
Tony Pollard,DAL,RB,16,12,12,0.48,38,3.166666667,0,3.769454544,-0.6027878775,-0.1169307141,0,0,0,0,2,0.4,1,0.3333333333,1,0.5,13,13,2,2,0.1538461538
Isiah Pacheco,KC,RB,16,11,11,0.44,26,2.363636364,2,3.361714754,-0.9980783903,-0.9557384639,0,0,0,0,2,0.6666666667,1,1,0,0,15,15,5,5,0.3333333333
Javonte Williams,DEN,RB,16,11,11,0.4782608696,24,2.181818182,1,3.178517977,-0.9966997952,-0.4596696893,0,0,0,0,0,0,0,0,0,0,15,15,4,4,0.2666666667
Joe Mixon,CIN,RB,16,11,11,0.6875,43,3.909090909,0,5.237473074,-1.328382165,-0.4041743473,0,0,0,0,1,0.5,0,0,0,0,16,16,5,5,0.3125
Raheem Mostert,MIA,RB,16,11,11,0.4230769231,46,4.181818182,0,5.425967648,-1.244149466,-0.1296009128,0,0,0,0,1,1,1,1,1,1,12,12,2,2,0.1666666667
Chase Edmonds,TB,RB,16,10,10,0.2777777778,25,2.5,0,4.146895205,-1.646895205,-0.3289716827,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0
Chris Rodriguez,WAS,RB,16,10,10,0.4545454545,58,5.8,2,3.672019759,2.127980241,0.4043178074,0,0,0,0,1,0.3333333333,0,0,0,0,11,11,1,1,0.09090909091
Justice Hill,BAL,RB,16,10,10,0.3846153846,26,2.6,0,5.04826191,-2.44826191,-0.2891129844,0,0,0,0,2,0.5,2,0.6666666667,1,1,13,13,5,5,0.3846153846
Patrick Mahomes,KC,QB,16,10,10,0.4,53,5.3,0,0,5.3,0.7378815894,0,0,0,0,1,0.3333333333,0,0,0,0,10,10,0,0,0
Alvin Kamara,NO,RB,16,9,9,0.5625,19,2.111111111,0,0,2.111111111,-0.422834248,0,0,0.3333333333,1.777777778,0,0,0,0,0,0,15,15,6,6,0.4
Antonio Gibson,WAS,RB,16,9,9,0.4090909091,30,3.333333333,1,0,3.333333333,0.002561694894,0,0,0,0,2,0.6666666667,2,1,0,0,11,11,4,4,0.3636363636
Devin Singletary,HOU,RB,16,9,9,0.5625,44,4.888888889,0,0,4.888888889,-0.06134667527,0,0,0,0,0,0,0,0,0,0,12,12,3,3,0.25
Gus Edwards,BAL,RB,16,9,9,0.3461538462,31,3.444444444,1,0,3.444444444,0.06078091956,0,0,0,0,1,0.25,1,0.3333333333,0,0,10,10,2,2,0.2
Israel Abanikanda,NYJ,RB,16,9,9,0.25,43,4.777777778,0,0,4.777777778,0.1110565076,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0
Justin Fields,CHI,QB,16,9,9,0.2307692308,97,10.77777778,1,0,10.77777778,0.8368730859,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0
Roschon Johnson,CHI,RB,16,9,9,0.2307692308,37,4.111111111,0,0,4.111111111,-0.132830623,0,0,0,0,1,0.3333333333,0,0,0,0,12,12,3,3,0.25
Tyjae Spears,TEN,RB,16,9,9,0.2903225806,40,4.444444444,0,0,4.444444444,0.2003010899,0,0,0,0,0,0,0,0,0,0,15,15,6,6,0.4
Tyler Allgeier,ATL,RB,16,9,9,0.3,69,7.666666667,1,0,7.666666667,0.2117528228,0,0,0,0,1,1,0,0,0,0,10,10,1,1,0.1
