PLAYER,POS,TEAM,OPP,ML,O/U,SPRD,TM/P,SAL,FPTS,VAL,RST%
De'Von Achane,RB,MIA,CAR,-1037,47.50,-14.00,30.75,7400,0.00,0.0,0
Cameron Latu,TE,SF,CLE,-490,36.00,-9.50,22.75,2500,0.00,0.0,0
Brayden Willis,TE,SF,CLE,-490,36.00,-9.50,22.75,2500,0.00,0.0,0
Clayton Tune,QB,ARI,LAR,257,48.50,7.00,20.75,4500,0.00,0.0,0
Mitchell Tinsley,WR,WAS,ATL,113,42.50,2.50,20.00,3000,0.00,0.0,0
Tyson Bagent,QB,CHI,MIN,131,43.50,3.00,20.25,4700,0.00,0.0,0
Roschon Johnson,RB,CHI,MIN,131,43.50,3.00,20.25,4600,0.00,0.0,0
Aidan O'Connell,QB,LV,NE,-155,41.50,-3.00,22.25,4900,0.00,0.0,0
Julian Hill,TE,MIA,CAR,-1037,47.50,-14.00,30.75,2500,0.00,0.0,0
Jake Haener,QB,NO,HOU,-127,42.50,-1.50,22.00,4000,0.00,0.0,0
Tanner McKee,QB,PHI,NYJ,-298,41.50,-6.50,24.00,4000,0.00,0.0,0
Brady Russell,TE,SEA,CIN,129,45.50,3.00,21.25,2500,0.00,0.0,0
Stetson Bennett,QB,LAR,ARI,-330,48.50,-7.00,27.75,4000,0.00,0.0,0
Kenny McIntosh,RB,SEA,CIN,129,45.50,3.00,21.25,4000,0.00,0.0,0
Hendon Hooker,QB,DET,TB,-162,42.50,-3.00,22.75,4000,0.00,0.0,0
Jahmyr Gibbs,RB,DET,TB,-162,42.50,-3.00,22.75,5900,0.00,0.0,0
Antoine Green,WR,DET,TB,-162,42.50,-3.00,22.75,3000,0.00,0.0,0
A.T. Perry,WR,NO,HOU,-127,42.50,-1.50,22.00,3000,0.00,0.0,0
Malik Knowles,WR,MIN,CHI,-157,43.50,-3.00,23.25,3000,0.00,0.0,0
Irvin Charles,WR,NYJ,PHI,240,41.50,6.50,17.50,3000,0.00,0.0,0
Jesse Matthews,WR,HOU,NO,108,42.50,1.50,20.50,3000,0.00,0.0,0
Cal Adomitis,TE,CIN,SEA,-154,45.50,-3.00,24.25,2500,0.00,0.0,0
Dareke Young,WR,SEA,CIN,129,45.50,3.00,21.25,3000,0.00,0.0,0
Josh Ali,WR,ATL,WAS,-135,42.50,-2.50,22.50,3000,0.00,0.0,0
Troy Hairston,RB,HOU,NO,108,42.50,1.50,20.50,4000,0.00,0.0,0
Dorian Thompson-Robinson,QB,CLE,SF,373,36.00,9.50,13.25,4700,0.00,0.0,0
Cedric Tillman,WR,CLE,SF,373,36.00,9.50,13.25,3000,0.00,0.0,0
Demario Douglas,WR,NE,LV,130,41.50,3.00,19.25,3000,0.00,0.0,0
Kyler Murray,QB,ARI,LAR,257,48.50,7.00,20.75,5900,0.00,0.0,0
Deshaun Watson,QB,CLE,SF,373,36.00,9.50,13.25,5800,0.00,0.0,0
Charlie Jones,WR,CIN,SEA,-154,45.50,-3.00,24.25,3000,0.00,0.0,0
Anthony Richardson,QB,IND,JAX,169,44.00,4.50,19.75,6900,0.00,0.0,0
Evan Hull,RB,IND,JAX,169,44.00,4.50,19.75,4000,0.00,0.0,0
Aaron Rodgers,QB,NYJ,PHI,240,41.50,6.50,17.50,4000,0.00,0.0,0
Parker Washington,WR,JAX,IND,-204,44.00,-4.50,24.25,3000,0.00,0.0,0
Leonard Taylor,TE,JAX,IND,-204,44.00,-4.50,24.25,2500,0.00,0.0,0
Jaren Hall,QB,MIN,CHI,-157,43.50,-3.00,23.25,4000,0.00,0.0,0
Britain Covey,WR,PHI,NYJ,-298,41.50,-6.50,24.00,3000,0.00,0.0,0
Brandon Allen,QB,SF,CLE,-490,36.00,-9.50,22.75,4000,0.00,0.0,0
Armani Rogers,TE,WAS,ATL,113,42.50,2.50,20.00,2500,0.00,0.0,0
Keith Smith,RB,ATL,WAS,-135,42.50,-2.50,22.50,4000,0.00,0.0,0
C.J. Ham,RB,MIN,CHI,-157,43.50,-3.00,23.25,4000,0.00,0.0,0
Nick Mullens,QB,MIN,CHI,-157,43.50,-3.00,23.25,4800,0.00,0.0,0
River Cracraft,WR,MIA,CAR,-1037,47.50,-14.00,30.75,3000,0.00,0.0,0
Kaden Smith,TE,WAS,ATL,113,42.50,2.50,20.00,2500,0.00,0.0,0
Case Keenum,QB,HOU,NO,108,42.50,1.50,20.50,4000,0.00,0.0,0
Charlie Woerner,TE,SF,CLE,-490,36.00,-9.50,22.75,2500,0.00,0.0,0
Jacoby Brissett,QB,WAS,ATL,113,42.50,2.50,20.00,4300,0.00,0.0,0
Brandon Dillon,TE,WAS,ATL,113,42.50,2.50,20.00,2500,0.00,0.0,0
Juwan Johnson,TE,NO,HOU,-127,42.50,-1.50,22.00,3100,0.00,0.0,0
Austin Walter,RB,LV,NE,-155,41.50,-3.00,22.25,4000,0.00,0.0,0
Jameis Winston,QB,NO,HOU,-127,42.50,-1.50,22.00,4700,0.00,0.0,0
Ashton Dulin,WR,IND,JAX,169,44.00,4.50,19.75,3000,0.00,0.0,0
Joe Reed,WR,CHI,MIN,131,43.50,3.00,20.25,3000,0.00,0.0,0
Nate Sudfeld,QB,DET,TB,-162,42.50,-3.00,22.75,4000,0.00,0.0,0
Jason Cabinda,RB,DET,TB,-162,42.50,-3.00,22.75,4000,0.00,0.0,0
Logan Woodside,QB,ATL,WAS,-135,42.50,-2.50,22.50,4000,0.00,0.0,0
Feleipe Franks,TE,ATL,WAS,-135,42.50,-2.50,22.50,2500,0.00,0.0,0
Austin Trammell,WR,LAR,ARI,-330,48.50,-7.00,27.75,3000,0.00,0.0,0
Jake Browning,QB,CIN,SEA,-154,45.50,-3.00,24.25,4800,0.00,0.0,0
Kene Nwangwu,RB,MIN,CHI,-157,43.50,-3.00,23.25,4000,0.00,0.0,0
Ihmir Smith-Marsette,WR,CAR,MIA,662,47.50,14.00,16.75,3000,0.00,0.0,0
James Conner,RB,ARI,LAR,257,48.50,7.00,20.75,5800,0.00,0.0,0
Jeff Wilson,RB,MIA,CAR,-1037,47.50,-14.00,30.75,4300,0.00,0.0,0
Andrew DePaola,TE,MIN,CHI,-157,43.50,-3.00,23.25,2500,0.00,0.0,0
Tyler Kroft,TE,MIA,CAR,-1037,47.50,-14.00,30.75,2500,0.00,0.0,0
Russell Gage,WR,TB,DET,136,42.50,3.00,19.75,3000,0.00,0.0,0
Chase Edmonds,RB,TB,DET,136,42.50,3.00,19.75,4000,0.00,0.0,0
C.J. Beathard,QB,JAX,IND,-204,44.00,-4.50,24.25,4800,0.00,0.0,0
Jamaal Williams,RB,NO,HOU,-127,42.50,-1.50,22.00,4000,0.00,0.0,0
Marlon Mack,RB,ARI,LAR,257,48.50,7.00,20.75,4000,0.00,0.0,0
Sam Darnold,QB,SF,CLE,-490,36.00,-9.50,22.75,4500,0.00,0.0,0
Brett Rypien,QB,LAR,ARI,-330,48.50,-7.00,27.75,4900,0.00,0.0,0
Jake Luton,QB,NO,HOU,-127,42.50,-1.50,22.00,4000,0.00,0.0,0
Jakeem Grant,WR,CLE,SF,373,36.00,9.50,13.25,3000,0.00,0.0,0
Lynn Bowden,WR,NO,HOU,-127,42.50,-1.50,22.00,3000,0.00,0.0,0
Keith Kirkwood,WR,NO,HOU,-127,42.50,-1.50,22.00,3000,0.00,0.0,0
N'Keal Harry,WR,MIN,CHI,-157,43.50,-3.00,23.25,3000,0.00,0.0,0
Quez Watkins,WR,PHI,NYJ,-298,41.50,-6.50,24.00,3200,0.00,0.0,0
MyCole Pruitt,TE,ATL,WAS,-135,42.50,-2.50,22.50,2500,0.00,0.0,0
Brian Hoyer,QB,LV,NE,-155,41.50,-3.00,22.25,4700,0.00,0.0,0
Marcedes Lewis,TE,CHI,MIN,131,43.50,3.00,20.25,2500,0.00,0.0,0
Travis Homer,RB,CHI,MIN,131,43.50,3.00,20.25,4500,0.00,0.0,0
Geoff Swaim,TE,ARI,LAR,257,48.50,7.00,20.75,2500,0.00,0.0,0
Equanimeous St. Brown,WR,CHI,MIN,131,43.50,3.00,20.25,3000,0.00,0.0,0
Dare Ogunbowale,RB,HOU,NO,108,42.50,1.50,20.50,4000,0.08,0.0,0.00
Darrell Daniels,TE,DET,TB,-162,42.50,-3.00,22.75,2500,0.00,0.0,0
Shane Zylstra,TE,DET,TB,-162,42.50,-3.00,22.75,2500,0.00,0.0,0
Trey Sermon,RB,IND,JAX,169,44.00,4.50,19.75,4000,0.00,0.0,0
Curtis Hodges,TE,WAS,ATL,113,42.50,2.50,20.00,2500,0.00,0.0,0
Trishton Jackson,WR,MIN,CHI,-157,43.50,-3.00,23.25,3000,0.00,0.0,0
Andy Dalton,QB,CAR,MIA,662,47.50,14.00,16.75,4800,0.00,0.0,0
Jesper Horsted,TE,LV,NE,-155,41.50,-3.00,22.25,2500,0.00,0.0,0
Patrick Scales,TE,CHI,MIN,131,43.50,3.00,20.25,2500,0.00,0.0,0
Khalil Herbert,RB,CHI,MIN,131,43.50,3.00,20.25,5300,0.00,0.0,0
Marcus Mariota,QB,PHI,NYJ,-298,41.50,-6.50,24.00,4600,0.00,0.0,0
JuJu Smith-Schuster,WR,NE,LV,130,41.50,3.00,19.25,3300,0.00,0.0,0
Zay Jones,WR,JAX,IND,-204,44.00,-4.50,24.25,4100,0.00,0.0,0
Alec Ingold,RB,MIA,CAR,-1037,47.50,-14.00,30.75,4000,0.00,0.0,0
Jaylon Moore,WR,JAX,IND,-204,44.00,-4.50,24.25,3000,0.00,0.0,0
Nick Bawden,RB,NYJ,PHI,240,41.50,6.50,17.50,4000,0.00,0.0,0
Jaelon Darden,WR,CLE,SF,373,36.00,9.50,13.25,3000,0.00,0.0,0
Brittain Brown,RB,LV,NE,-155,41.50,-3.00,22.25,4000,0.00,0.0,0
Bailey Zappe,QB,NE,LV,130,41.50,3.00,19.25,4300,0.00,0.0,0
Avery Williams,RB,ATL,WAS,-135,42.50,-2.50,22.50,4000,0.00,0.0,0
Teddy Bridgewater,QB,DET,TB,-162,42.50,-3.00,22.75,4700,0.00,0.0,0
John FitzPatrick,TE,ATL,WAS,-135,42.50,-2.50,22.50,2500,0.00,0.0,0
Jalen Nailor,WR,MIN,CHI,-157,43.50,-3.00,23.25,3000,0.00,0.0,0
Nick Muse,TE,MIN,CHI,-157,43.50,-3.00,23.25,2500,0.00,0.0,0
Justin Jefferson,WR,MIN,CHI,-157,43.50,-3.00,23.25,9200,0.00,0.0,0
Jelani Woods,TE,IND,JAX,169,44.00,4.50,19.75,2500,0.00,0.0,0
Nick Chubb,RB,CLE,SF,373,36.00,9.50,13.25,4000,0.00,0.0,0
Drew Lock,QB,SEA,CIN,129,45.50,3.00,21.25,4900,0.00,0.0,0
Kyle Trask,QB,TB,DET,136,42.50,3.00,19.75,4800,0.00,0.0,0
Eno Benjamin,RB,NO,HOU,-127,42.50,-1.50,22.00,4000,0.00,0.0,0
Davis Mills,QB,HOU,NO,108,42.50,1.50,20.50,4400,0.00,0.0,0
Sam Ehlinger,QB,IND,JAX,169,44.00,4.50,19.75,4700,0.00,0.0,0
Dee Eskridge,WR,SEA,CIN,129,45.50,3.00,21.25,3000,0.00,0.0,0
Dax Milne,WR,WAS,ATL,113,42.50,2.50,20.00,3000,0.00,0.0,0
Will Grier,QB,NE,LV,130,41.50,3.00,19.25,4000,0.00,0.0,0
Mike White,QB,MIA,CAR,-1037,47.50,-14.00,30.75,4700,0.00,0.0,0
Stephen Sullivan,TE,CAR,MIA,662,47.50,14.00,16.75,2500,0.00,0.0,0
Giovanni Ricci,TE,CAR,MIA,662,47.50,14.00,16.75,2500,0.00,0.0,0
Kenny Yeboah,TE,NYJ,PHI,240,41.50,6.50,17.50,2500,0.00,0.0,0
Miles Sanders,RB,CAR,MIA,662,47.50,14.00,16.75,5000,0.00,0.0,0
Luke Farrell,TE,JAX,IND,-204,44.00,-4.50,24.25,2500,0.00,0.0,0
David Wells,TE,TB,DET,136,42.50,3.00,19.75,2500,0.00,0.0,0
Tre Nixon,WR,NE,LV,130,41.50,3.00,19.25,3000,0.00,0.0,0
Matthew Slater,WR,NE,LV,130,41.50,3.00,19.25,3000,0.00,0.0,0
Kristian Wilkerson,WR,LV,NE,-155,41.50,-3.00,22.25,3000,0.13,0.0,0.00
Hunter Long,TE,LAR,ARI,-330,48.50,-7.00,27.75,2500,0.00,0.0,0
Amari Rodgers,WR,IND,JAX,169,44.00,4.50,19.75,3000,0.00,0.0,0
Zach Wood,TE,NO,HOU,-127,42.50,-1.50,22.00,2500,0.00,0.0,0
Andrew Beck,RB,HOU,NO,108,42.50,1.50,20.50,4000,0.00,0.0,0
Tim Boyle,QB,NYJ,PHI,240,41.50,6.50,17.50,4000,0.00,0.0,0
Jamison Crowder,WR,WAS,ATL,113,42.50,2.50,20.00,3000,0.00,0.0,0
Jakob Johnson,RB,LV,NE,-155,41.50,-3.00,22.25,4000,0.00,0.0,0
Adam Prentice,RB,NO,HOU,-127,42.50,-1.50,22.00,4000,0.00,0.0,0
