Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
79,4958427665,DoubleClutch1 (2/10),0,210.55998,DST Saints  FLEX Hunter Henry QB Jalen Hurts RB Christian McCaffrey RB Jahmyr Gibbs TE Noah Fant WR George Pickens WR DeVonta Smith WR Jalen Coker,,Dawson Knox,TE,3.36%,4.7
80,4960733845,thedings,0,210.54,DST Browns  FLEX Harold Fannin Jr. QB Trevor Lawrence RB Jahmyr Gibbs RB Quinshon Judkins TE George Kittle WR Rashee Rice WR A.J. Brown WR Khalil Shakir,,Breece Hall,FLEX,3.35%,14.9
81,4960515641,JayBird0802 (9/12),0,210.38,DST Buccaneers  FLEX Noah Fant QB Jacoby Brissett RB Christian McCaffrey RB Jahmyr Gibbs TE Hunter Henry WR Jaxon Smith-Njigba WR Wan'Dale Robinson WR KhaDarel Hodge,,Darnell Mooney,FLEX,3.31%,16.4
82,4960703345,greggeno (10/11),0,210.25998,DST Browns  FLEX DJ Moore QB Caleb Williams RB Jahmyr Gibbs RB TreVeyon Henderson TE Hunter Henry WR Rome Odunze WR A.J. Brown WR DeVonta Smith,,Lamar Jackson,QB,3.31%,7.22
83,4960502153,Sammy.Boy (8/20),0,210.07999,DST Raiders  FLEX Trey McBride QB Jacoby Brissett RB Jahmyr Gibbs RB Emanuel Wilson TE Mark Andrews WR A.J. Brown WR DeVonta Smith WR Wan'Dale Robinson,,Jayden Higgins,WR,3.30%,13.8
84,4958422192,mwd2267 (1/3),0,209.88,DST Jaguars  FLEX Hunter Henry QB Jacoby Brissett RB Christian McCaffrey RB Jahmyr Gibbs TE Brock Bowers WR Michael Wilson WR Jakobi Meyers WR Greg Dortch,,Ricky Pearsall,WR,3.18%,2.8
85,4960170552,shotgun_fidel,0,209.58,DST Texans  FLEX Christian McCaffrey QB Jacoby Brissett RB Jahmyr Gibbs RB Travis Etienne Jr. TE Mark Andrews WR DJ Moore WR Darnell Mooney WR Michael Wilson,,Luther Burden III,WR,3.13%,9.1
86,4958280600,jamietrack10,0,209.38,DST Packers  FLEX Andrei Iosivas QB Tyrod Taylor RB Jahmyr Gibbs RB Woody Marks TE Hunter Henry WR Jaxon Smith-Njigba WR Rome Odunze WR Michael Wilson,,Michael Pittman Jr.,WR,3.11%,13.7
87,4959363906,Deathflower74 (4/20),0,209.28001,DST Raiders  FLEX Emanuel Wilson QB Jacoby Brissett RB Jahmyr Gibbs RB Chase Brown TE Mike Gesicki WR Amon-Ra St. Brown WR Tetairoa McMillan WR Michael Wilson,,Texans ,DST,3.08%,15
88,4960532161,jah_586 (6/20),0,208.98,DST Saints  FLEX Trey McBride QB Jacoby Brissett RB Jahmyr Gibbs RB Emanuel Wilson TE Travis Kelce WR Davante Adams WR Jauan Jennings WR Michael Wilson,,Alvin Kamara,RB,2.94%,3.5
89,4959049520,jme2788 (10/10),0,208.74,DST Saints  FLEX Jameson Williams QB Jameis Winston RB Jahmyr Gibbs RB Kyren Williams TE Hunter Henry WR Amon-Ra St. Brown WR Wan'Dale Robinson WR Darius Slayton,,Juwan Johnson,TE,2.94%,10.6
90,4958521429,Santiago1901 (12/20),0,208.56,DST Browns  FLEX Colston Loveland QB Drake Maye RB Jahmyr Gibbs RB Chase Brown TE Hunter Henry WR Davante Adams WR Jameson Williams WR Wan'Dale Robinson,,Davis Mills,QB,2.89%,14.52
90,4960751882,jofowler,0,208.56,DST Browns  FLEX Amon-Ra St. Brown QB Jared Goff RB Jahmyr Gibbs RB TreVeyon Henderson TE Hunter Henry WR Darnell Mooney WR Michael Wilson WR Darius Slayton,,Parker Washington,WR,2.88%,18.1
90,4960759889,2briar (17/20),0,208.56,DST Cardinals  FLEX Emanuel Wilson QB Jared Goff RB Jahmyr Gibbs RB Kenneth Walker III TE Brock Wright WR Amon-Ra St. Brown WR Jameson Williams WR Wan'Dale Robinson,,Ravens ,DST,2.84%,11
