RK,NAME,TEAM,POS,WK,OPP,RUSHING_ATT,RUSHING_YDS,RUSHING_AVG,RUSHING_TD,RECEIVING_TGTS,RECEIVING_REC,RECEIVING_YDS,RECEIVING_TD,FUMBLES,FUMBLES_LOST,FPTS
84,Andrew Beck,GB,FB,6,ARI,0,0,,0,1,0,0,0,0,0,0
85,Hunter Luepke,DAL,RB,6,DET,0,0,,0,0,0,0,0,0,0,0
86,Will Shipley,PHI,RB,6,CLE,0,0,,0,0,0,0,0,0,0,0
87,Raheem Blackshear,CAR,RB,6,ATL,0,0,,0,0,0,0,0,0,0,0
88,Avery Williams,ATL,RB,6,CAR,0,0,,0,0,0,0,0,0,0,0
89,Trayveon Williams,CIN,RB,6,NYG,0,0,,0,0,0,0,0,0,0,0
90,Travis Etienne Jr.,JAX,RB,6,CHI,3,-1,-0.3,0,1,0,0,0,0,0,-0.1
91,Cam Akers,HOU,RB,6,NE,2,-1,-0.5,0,0,0,0,0,0,0,-0.1
92,Aaron Shampklin,PIT,RB,6,LV,1,-2,-2,0,0,0,0,0,0,0,-0.2
93,Dylan Laube,LV,RB,6,PIT,1,0,0,0,0,0,0,0,1,1,-2
1,Jahmyr Gibbs,DET,RB,7,MIN,15,116,7.7,2,4,4,44,0,0,0,32
2,Rachaad White,TB,RB,7,BAL,10,40,4,0,6,6,71,2,0,0,29.1
3,Saquon Barkley,PHI,RB,7,NYG,17,176,10.4,1,3,2,11,0,0,0,26.7
4,Joe Mixon,HOU,RB,7,GB,25,115,4.6,2,3,2,9,0,0,0,26.4
5,Javonte Williams,DEN,RB,7,NO,14,88,6.3,2,3,3,23,0,0,0,26.1
6,Breece Hall,NYJ,RB,7,PIT,12,38,3.2,1,9,6,103,0,0,0,26.1
7,Derrick Henry,BAL,RB,7,TB,15,169,11.3,0,1,1,13,1,0,0,25.2
8,Tank Bigsby,JAX,RB,7,NE,26,118,4.5,2,1,0,0,0,0,0,23.8
9,Bijan Robinson,ATL,RB,7,SEA,21,103,4.9,1,5,3,40,0,0,0,23.3
10,Kenneth Walker III,SEA,RB,7,ATL,14,69,4.9,1,2,2,24,1,0,0,23.3
11,Kareem Hunt,KC,RB,7,SF,22,78,3.5,2,2,2,5,0,0,0,22.3
12,Aaron Jones,MIN,RB,7,DET,14,93,6.6,1,3,3,23,0,0,0,20.6
13,Josh Jacobs,GB,RB,7,HOU,12,76,6.3,0,5,5,16,1,0,0,20.2
14,Kyren Williams,LAR,RB,7,LV,21,76,3.6,2,0,0,0,0,0,0,19.6
15,James Conner,ARI,RB,7,LAC,19,101,5.3,0,4,2,51,0,1,0,17.2
16,Bucky Irving,TB,RB,7,BAL,9,23,2.6,1,3,3,54,0,0,0,16.7
17,Najee Harris,PIT,RB,7,NYJ,21,102,4.9,1,1,0,0,0,0,0,16.2
18,JaMycal Hasty,NE,RB,7,JAX,2,-2,-1,0,5,5,49,1,0,0,15.7
19,Alexander Mattison,LV,RB,7,LAR,23,92,4,0,3,3,31,0,0,0,15.3
20,Justice Hill,BAL,RB,7,TB,5,4,0.8,0,3,3,44,1,0,0,13.8
21,Brian Robinson Jr.,WAS,RB,7,CAR,12,71,5.9,1,0,0,0,0,0,0,13.1
22,Ray Davis,BUF,RB,7,TEN,5,41,8.2,1,1,1,6,0,0,0,11.7
23,Chuba Hubbard,CAR,RB,7,WAS,17,52,3.1,1,0,0,0,0,0,0,11.2
24,Tyler Goodson,IND,RB,7,MIA,14,51,3.6,1,0,0,0,0,0,0,11.1
25,De'Von Achane,MIA,RB,7,IND,15,77,5.1,0,3,2,8,0,0,0,10.5
26,Nick Chubb,CLE,RB,7,CIN,11,22,2,1,3,1,10,0,0,0,10.2
27,D'Ernest Johnson,JAX,RB,7,NE,9,38,4.2,0,4,3,32,0,0,0,10
28,J.K. Dobbins,LAC,RB,7,ARI,14,40,2.9,0,3,3,26,0,0,0,9.6
29,James Cook,BUF,RB,7,TEN,12,32,2.7,1,0,0,0,0,0,0,9.2
30,Jordan Mason,SF,RB,7,KC,14,58,4.1,0,2,2,11,0,0,0,8.9
31,Tony Pollard,TEN,RB,7,BUF,16,61,3.8,0,6,2,4,0,0,0,8.5
32,Alvin Kamara,NO,RB,7,DEN,7,10,1.4,0,7,6,14,0,0,0,8.4
33,David Montgomery,DET,RB,7,MIN,9,31,3.4,0,4,3,39,0,1,1,8
34,Jaylen Warren,PIT,RB,7,NYJ,12,44,3.7,0,3,2,15,0,0,0,7.9
35,Kenneth Gainwell,PHI,RB,7,NYG,13,56,4.3,0,1,1,11,0,0,0,7.7
36,Ty Johnson,BUF,RB,7,TEN,0,0,,0,1,1,4,1,0,0,7.4
37,Chase Brown,CIN,RB,7,CLE,15,44,2.9,0,2,2,9,0,0,0,7.3
38,Zack Moss,CIN,RB,7,CLE,6,7,1.2,0,3,3,33,0,0,0,7
39,Tyrone Tracy Jr.,NYG,RB,7,PHI,6,23,3.8,0,3,3,9,0,0,0,6.2
40,Trey Sermon,IND,RB,7,MIA,8,36,4.5,0,1,1,13,0,0,0,5.9
41,Kendre Miller,NO,RB,7,DEN,6,36,6,0,3,2,1,0,0,0,5.7
42,Tyler Allgeier,ATL,RB,7,SEA,5,36,7.2,0,1,1,9,0,0,0,5.5
43,Sean Tucker,TB,RB,7,BAL,5,29,5.8,0,2,1,9,0,0,0,4.8
44,Rhamondre Stevenson,NE,RB,7,JAX,7,18,2.6,0,3,2,7,0,0,0,4.5
45,Jeremy McNichols,WAS,RB,7,CAR,7,42,6,0,0,0,0,0,0,0,4.2
46,Austin Ekeler,WAS,RB,7,CAR,4,17,4.2,0,2,2,3,0,0,0,4
47,Samaje Perine,KC,RB,7,SF,2,6,3,0,1,1,22,0,0,0,3.8
48,Miles Sanders,CAR,RB,7,WAS,3,34,11.3,0,2,1,-6,0,0,0,3.8
49,Zamir White,LV,RB,7,LAR,3,13,4.3,0,1,1,14,0,0,0,3.7
50,Jaleel McLaughlin,DEN,RB,7,NO,4,35,8.8,0,0,0,0,0,0,0,3.5
51,Julius Chestnut,TEN,RB,7,BUF,3,15,5,0,1,1,9,0,0,0,3.4
52,Jaylen Wright,MIA,RB,7,IND,5,33,6.6,0,0,0,0,0,0,0,3.3
53,Devin Singletary,NYG,RB,7,PHI,5,18,3.6,0,1,1,3,0,0,0,3.1
54,Raheem Mostert,MIA,RB,7,IND,11,50,4.5,0,0,0,0,0,1,1,3
55,Kimani Vidal,LAC,RB,7,ARI,3,10,3.3,0,1,1,9,0,0,0,2.9
56,Pierre Strong Jr.,CLE,RB,7,CIN,3,6,2,0,3,1,9,0,0,0,2.5
57,Zach Charbonnet,SEA,RB,7,ATL,8,19,2.4,0,1,1,-5,0,0,0,2.4
58,Antonio Gibson,NE,RB,7,JAX,3,4,1.3,0,1,1,9,0,0,0,2.3
59,Eric Gray,NYG,RB,7,PHI,1,2,2,0,1,1,7,0,0,0,1.9
60,Jase McClellan,ATL,RB,7,SEA,5,17,3.4,0,0,0,0,0,0,0,1.7
61,Isaac Guerendo,SF,RB,7,KC,1,2,2,0,1,1,5,0,1,0,1.7
62,Carson Steele,KC,FB,7,SF,6,17,2.8,0,0,0,0,0,0,0,1.7
63,Jamaal Williams,NO,RB,7,DEN,3,17,5.7,0,0,0,0,0,0,0,1.7
64,Braelon Allen,NYJ,RB,7,PIT,2,4,2,0,1,1,2,0,0,0,1.6
65,Will Shipley,PHI,RB,7,NYG,8,15,1.9,0,0,0,0,0,0,0,1.5
66,Alec Ingold,MIA,FB,7,IND,2,-1,-0.5,0,1,1,25,0,1,1,1.4
67,Kyle Juszczyk,SF,FB,7,KC,1,14,14,0,3,0,0,0,0,0,1.4
68,Emari Demercado,ARI,RB,7,LAC,1,14,14,0,0,0,0,0,0,0,1.4
69,Isaiah Davis,NYJ,RB,7,PIT,1,12,12,0,0,0,0,0,0,0,1.2
70,Emanuel Wilson,GB,RB,7,HOU,5,11,2.2,0,0,0,0,0,0,0,1.1
71,Blake Corum,LAR,RB,7,LV,3,11,3.7,0,0,0,0,0,0,0,1.1
72,Audric Estime,DEN,RB,7,NO,5,29,5.8,0,0,0,0,0,1,1,0.9
73,Dare Ogunbowale,HOU,RB,7,GB,1,6,6,0,1,0,0,0,0,0,0.6
74,D'Onta Foreman,CLE,RB,7,CIN,2,5,2.5,0,0,0,0,0,0,0,0.5
75,Kenny McIntosh,SEA,RB,7,ATL,1,5,5,0,0,0,0,0,0,0,0.5
76,Ty Chandler,MIN,RB,7,DET,2,4,2,0,0,0,0,0,0,0,0.4
77,Hassan Haskins,LAC,RB,7,ARI,2,2,1,0,0,0,0,0,0,0,0.2
78,Dameon Pierce,HOU,RB,7,GB,2,2,1,0,0,0,0,0,0,0,0.2
79,Raheem Blackshear,CAR,RB,7,WAS,0,0,,0,0,0,0,0,1,0,0
80,Michael Burton,DEN,FB,7,NO,0,0,,0,0,0,0,0,0,0,0
81,Cam Akers,MIN,RB,7,DET,0,0,,0,0,0,0,0,0,0,0
82,Jonathan Ward,PIT,RB,7,NYJ,0,0,,0,0,0,0,0,0,0,0
83,Adam Prentice,NO,FB,7,DEN,0,0,,0,0,0,0,0,0,0,0
84,Ronnie Rivers,LAR,RB,7,LV,0,0,,0,0,0,0,0,0,0,0
85,Sione Vaki,DET,RB,7,MIN,0,0,,0,0,0,0,0,0,0,0
86,Craig Reynolds,DET,RB,7,MIN,0,0,,0,0,0,0,0,0,0,0
87,C.J. Ham,MIN,FB,7,DET,0,0,,0,0,0,0,0,0,0,0
88,Scott Matlock,LAC,FB,7,ARI,0,0,,0,0,0,0,0,0,0,0
89,DeeJay Dallas,ARI,RB,7,LAC,0,0,,0,0,0,0,0,0,0,0
90,Chris Collier,BAL,RB,7,TB,0,0,,0,0,0,0,0,0,0,0
91,Andrew Beck,GB,FB,7,HOU,0,0,,0,0,0,0,0,0,0,0
92,Troy Hairston,HOU,FB,7,GB,0,0,,0,0,0,0,0,0,0,0
93,Avery Williams,ATL,RB,7,SEA,0,0,,0,0,0,0,0,0,0,0
94,Trey Benson,ARI,RB,7,LAC,0,0,,0,0,0,0,0,0,0,0
95,Reggie Gilliam,BUF,FB,7,TEN,0,0,,0,0,0,0,0,0,0,0
96,Trayveon Williams,CIN,RB,7,CLE,0,0,,0,0,0,0,0,0,0,0
97,Patrick Ricard,BAL,FB,7,TB,0,0,,0,1,0,0,0,0,0,0
98,Ameer Abdullah,LV,RB,7,LAR,0,0,,0,0,0,0,0,0,0,0
99,Patrick Taylor Jr.,SF,RB,7,KC,0,0,,0,0,0,0,0,0,0,0
100,Chris Brooks,GB,RB,7,HOU,0,0,,0,0,0,0,0,0,0,0
1,James Cook,BUF,RB,8,SEA,17,111,6.5,2,3,3,22,0,0,0,28.3
2,De'Von Achane,MIA,RB,8,ARI,10,97,9.7,0,8,6,50,1,0,0,26.7
3,Josh Jacobs,GB,RB,8,JAX,25,127,5.1,2,2,1,-2,0,0,0,25.5
4,Bijan Robinson,ATL,RB,8,TB,13,63,4.8,0,7,7,43,1,0,0,23.6
5,Rhamondre Stevenson,NE,RB,8,NYJ,20,48,2.4,2,3,3,17,0,0,0,23.5
6,Joe Mixon,HOU,RB,8,IND,25,102,4.1,1,6,4,32,0,0,0,23.4
7,Tyrone Tracy Jr.,NYG,RB,8,PIT,20,145,7.2,1,3,2,5,0,0,0,23
8,Kyren Williams,LAR,RB,8,MIN,23,97,4.2,0,7,5,19,1,0,0,22.6
9,Jahmyr Gibbs,DET,RB,8,TEN,11,127,11.5,1,1,1,6,0,0,0,20.3
10,Isaac Guerendo,SF,RB,8,DAL,14,85,6.1,1,4,3,17,0,0,0,19.2
11,D'Andre Swift,CHI,RB,8,WAS,18,129,7.2,1,0,0,0,0,0,0,18.9
12,Jonathan Taylor,IND,RB,8,HOU,20,105,5.2,1,1,1,12,0,0,0,18.7
13,Alvin Kamara,NO,RB,8,LAC,10,67,6.7,0,11,6,55,0,0,0,18.2
14,J.K. Dobbins,LAC,RB,8,NO,17,57,3.4,1,7,4,11,0,0,0,16.8
15,Najee Harris,PIT,RB,8,NYG,19,114,6,0,4,3,17,0,0,0,16.1
16,Raheem Mostert,MIA,RB,8,ARI,9,19,2.1,2,2,1,11,0,0,0,16
17,Rachaad White,TB,RB,8,ATL,6,29,4.8,0,6,5,38,1,1,1,15.7
18,Bucky Irving,TB,RB,8,ATL,9,44,4.9,0,7,7,40,0,0,0,15.4
19,David Montgomery,DET,RB,8,TEN,9,33,3.7,1,1,1,5,0,0,0,14.9
20,James Conner,ARI,RB,8,MIA,20,53,2.6,1,3,2,16,0,0,0,14.9
21,Tony Pollard,TEN,RB,8,DET,20,94,4.7,0,4,3,23,0,0,0,14.7
22,Derrick Henry,BAL,RB,8,CLE,11,73,6.6,1,1,1,4,0,0,0,14.7
23,Kareem Hunt,KC,RB,8,LV,21,59,2.8,1,1,1,4,0,0,0,13.3
24,Jaleel McLaughlin,DEN,RB,8,CAR,8,47,5.9,0,1,1,9,1,0,0,12.6
25,Saquon Barkley,PHI,RB,8,CIN,22,108,4.9,0,1,1,3,0,0,0,12.1
26,Aaron Jones,MIN,RB,8,LAR,19,58,3.1,0,2,2,37,0,0,0,11.5
27,Miles Sanders,CAR,RB,8,DEN,1,7,7,0,7,7,38,0,0,0,11.5
28,Zach Charbonnet,SEA,RB,8,BUF,3,4,1.3,1,4,3,20,0,0,0,11.4
29,Chase Brown,CIN,RB,8,PHI,12,32,2.7,1,4,2,2,0,0,0,11.4
30,Ezekiel Elliott,DAL,RB,8,SF,10,34,3.4,1,1,1,4,0,0,0,10.8
31,Tank Bigsby,JAX,RB,8,GB,18,78,4.3,0,3,2,8,0,0,0,10.6
32,Breece Hall,NYJ,RB,8,NE,16,80,5,0,3,1,9,0,1,0,9.9
33,Alexander Mattison,LV,RB,8,KC,14,15,1.1,0,5,5,29,0,0,0,9.4
34,Braelon Allen,NYJ,RB,8,NE,12,32,2.7,1,0,0,0,0,0,0,9.2
35,Javonte Williams,DEN,RB,8,CAR,17,44,2.6,0,5,4,8,0,0,0,9.2
36,Chuba Hubbard,CAR,RB,8,DEN,15,56,3.7,0,2,2,15,0,0,0,9.1
37,Brian Robinson Jr.,WAS,RB,8,CHI,16,65,4.1,0,1,1,11,0,0,0,8.6
38,Kenneth Walker III,SEA,RB,8,BUF,9,12,1.3,0,5,4,33,0,0,0,8.5
39,Zack Moss,CIN,RB,8,PHI,5,11,2.2,0,4,4,28,0,1,0,7.9
40,Jaylen Warren,PIT,RB,8,NYG,9,46,5.1,0,3,2,13,0,0,0,7.9
41,Austin Ekeler,WAS,RB,8,CHI,7,52,7.4,0,3,2,6,0,0,0,7.8
42,Roschon Johnson,CHI,RB,8,WAS,2,6,3,1,0,0,0,0,0,0,6.6
43,Alec Ingold,MIA,FB,8,ARI,1,3,3,0,3,3,19,0,0,0,5.2
44,Nick Chubb,CLE,RB,8,BAL,16,52,3.2,0,2,0,0,0,0,0,5.2
45,Samaje Perine,KC,RB,8,LV,0,0,,0,2,2,30,0,0,0,5
46,Devin Singletary,NYG,RB,8,PIT,2,11,5.5,0,3,2,12,0,0,0,4.3
47,Michael Burton,DEN,FB,8,CAR,0,0,,0,1,1,28,0,0,0,3.8
48,D'Ernest Johnson,JAX,RB,8,GB,1,3,3,0,2,1,20,0,0,0,3.3
49,Tyler Allgeier,ATL,RB,8,TB,12,33,2.8,0,0,0,0,0,0,0,3.3
50,Julius Chestnut,TEN,RB,8,DET,7,32,4.6,0,0,0,0,0,0,0,3.2
51,Dalvin Cook,DAL,RB,8,SF,6,12,2,0,1,1,10,0,0,0,3.2
52,Ray Davis,BUF,RB,8,SEA,6,29,4.8,0,0,0,0,0,0,0,2.9
53,Justice Hill,BAL,RB,8,CLE,2,5,2.5,0,1,1,14,0,0,0,2.9
54,Blake Corum,LAR,RB,8,MIN,4,9,2.2,0,1,1,9,0,0,0,2.8
55,Chris Brooks,GB,RB,8,JAX,4,16,4,0,1,1,1,0,0,0,2.7
56,D'Onta Foreman,CLE,RB,8,BAL,5,26,5.2,0,0,0,0,0,0,0,2.6
57,Sean Tucker,TB,RB,8,ATL,2,3,1.5,0,1,1,12,0,0,0,2.5
58,Carson Steele,KC,FB,8,LV,2,6,3,0,1,1,8,0,0,0,2.4
59,Trey Sermon,IND,RB,8,HOU,0,0,,0,1,1,14,0,0,0,2.4
60,Emanuel Wilson,GB,RB,8,JAX,4,5,1.2,0,2,2,-2,0,0,0,2.3
61,Ameer Abdullah,LV,RB,8,KC,1,2,2,0,2,1,9,0,0,0,2.1
62,Kenneth Gainwell,PHI,RB,8,CIN,5,19,3.8,0,1,0,0,0,0,0,1.9
63,Scott Matlock,LAC,FB,8,NO,0,0,,0,1,1,9,0,0,0,1.9
64,Jaylen Wright,MIA,RB,8,ARI,2,18,9,0,0,0,0,0,0,0,1.8
65,Jordan Mason,SF,RB,8,DAL,6,18,3,0,0,0,0,0,0,0,1.8
66,Kyle Juszczyk,SF,FB,8,DAL,1,1,1,0,1,1,6,0,0,0,1.7
67,Kimani Vidal,LAC,RB,8,NO,6,16,2.7,0,0,0,0,0,0,0,1.6
68,Kendre Miller,NO,RB,8,LAC,3,16,5.3,0,0,0,0,0,0,0,1.6
69,Pierre Strong Jr.,CLE,RB,8,BAL,0,0,,0,1,1,3,0,0,0,1.3
70,Eric Gray,NYG,RB,8,PIT,0,0,,0,1,1,3,0,0,0,1.3
71,Trey Benson,ARI,RB,8,MIA,1,10,10,0,0,0,0,0,0,0,1
72,Patrick Taylor Jr.,SF,RB,8,DAL,2,9,4.5,0,0,0,0,0,0,0,0.9
73,Antonio Gibson,NE,RB,8,NYJ,5,6,1.2,0,0,0,0,0,1,0,0.6
74,Audric Estime,DEN,RB,8,CAR,1,4,4,0,0,0,0,0,0,0,0.4
75,Dare Ogunbowale,HOU,RB,8,IND,1,4,4,0,1,0,0,0,0,0,0.4
76,Jamaal Williams,NO,RB,8,LAC,2,4,2,0,0,0,0,0,0,0,0.4
77,Dameon Pierce,HOU,RB,8,IND,1,4,4,0,0,0,0,0,0,0,0.4
78,Craig Reynolds,DET,RB,8,TEN,3,3,1,0,0,0,0,0,0,0,0.3
79,Raheem Blackshear,CAR,RB,8,DEN,0,0,,0,0,0,0,0,0,0,0
80,Hassan Haskins,LAC,RB,8,NO,1,0,0,0,0,0,0,0,0,0,0
81,Adam Prentice,NO,FB,8,LAC,0,0,,0,1,0,0,0,0,0,0
82,Emari Demercado,ARI,RB,8,MIA,0,0,,0,1,0,0,0,0,0,0
83,Trayveon Williams,CIN,RB,8,PHI,0,0,,0,0,0,0,0,0,0,0
84,DeeJay Dallas,ARI,RB,8,MIA,0,0,,0,0,0,0,0,0,0,0
85,Ty Johnson,BUF,RB,8,SEA,0,0,,0,1,0,0,0,0,0,0
86,Kenny McIntosh,SEA,RB,8,BUF,0,0,,0,0,0,0,0,0,0,0
87,Reggie Gilliam,BUF,FB,8,SEA,0,0,,0,0,0,0,0,0,0,0
88,Hunter Luepke,DAL,RB,8,SF,1,0,0,0,0,0,0,0,0,0,0
89,Jonathan Ward,PIT,RB,8,NYG,0,0,,0,0,0,0,0,0,0,0
90,Sione Vaki,DET,RB,8,TEN,0,0,,0,0,0,0,0,0,0,0
91,Travis Homer,CHI,RB,8,WAS,0,0,,0,0,0,0,0,0,0,0
92,Chris Collier,BAL,RB,8,CLE,0,0,,0,0,0,0,0,0,0,0
93,Patrick Ricard,BAL,FB,8,CLE,0,0,,0,0,0,0,0,0,0,0
94,Tyler Goodson,IND,RB,8,HOU,0,0,,0,1,0,0,0,0,0,0
95,Troy Hairston,HOU,FB,8,IND,0,0,,0,0,0,0,0,0,0,0
96,JaMycal Hasty,NE,RB,8,NYJ,0,0,,0,0,0,0,0,0,0,0
97,Avery Williams,ATL,RB,8,TB,0,0,,0,0,0,0,0,0,0,0
98,Isaiah Davis,NYJ,RB,8,NE,0,0,,0,0,0,0,0,0,0,0
99,Ty Chandler,MIN,RB,8,LAR,0,0,,0,0,0,0,0,0,0,0
100,Cam Akers,MIN,RB,8,LAR,0,0,,0,0,0,0,0,0,0,0
1,Saquon Barkley,PHI,RB,9,JAX,27,159,5.9,1,4,3,40,1,1,1,32.9
2,De'Von Achane,MIA,RB,9,BUF,12,63,5.2,1,8,8,58,1,0,0,32.1
3,Alvin Kamara,NO,RB,9,CAR,29,155,5.3,0,9,6,60,0,0,0,27.5
4,Chase Brown,CIN,RB,9,LV,27,120,4.4,0,5,5,37,1,0,0,26.7
5,Derrick Henry,BAL,RB,9,DEN,23,106,4.6,2,1,1,27,0,1,0,26.3
6,J.K. Dobbins,LAC,RB,9,CLE,14,85,6.1,2,2,2,20,0,0,0,24.5
7,Rhamondre Stevenson,NE,RB,9,TEN,10,16,1.6,1,5,5,38,1,0,0,22.4
8,Rico Dowdle,DAL,RB,9,ATL,12,75,6.2,0,6,5,32,1,0,0,21.7
9,Bijan Robinson,ATL,RB,9,DAL,19,86,4.5,0,7,7,59,0,0,0,21.5
10,Chuba Hubbard,CAR,RB,9,NO,15,72,4.8,2,3,2,0,0,0,0,21.2
11,Kareem Hunt,KC,RB,9,TB,27,106,3.9,1,1,1,11,0,0,0,18.7
12,Tony Pollard,TEN,RB,9,NE,28,128,4.6,0,3,3,26,0,0,0,18.4
13,Austin Ekeler,WAS,RB,9,NYG,11,42,3.8,1,4,3,41,0,0,0,17.3
14,Ray Davis,BUF,RB,9,MIA,4,20,5,0,2,2,70,1,0,0,17
15,Joe Mixon,HOU,RB,9,NYJ,24,106,4.4,1,0,0,0,0,0,0,16.6
16,Emari Demercado,ARI,RB,9,CHI,4,59,14.8,1,2,2,21,0,0,0,16
17,James Conner,ARI,RB,9,CHI,18,107,5.9,0,3,3,12,0,0,0,14.9
18,Jahmyr Gibbs,DET,RB,9,GB,11,65,5.9,1,2,1,11,0,0,0,14.6
19,D'Andre Swift,CHI,RB,9,ARI,16,51,3.2,0,6,6,31,0,1,0,14.2
20,Kenneth Walker III,SEA,RB,9,LAR,25,83,3.3,0,3,3,24,0,0,0,13.7
21,Samaje Perine,KC,RB,9,TB,1,10,10,0,5,4,25,1,0,0,13.5
22,Josh Jacobs,GB,RB,9,DET,13,95,7.3,0,3,2,13,0,0,0,12.8
23,David Montgomery,DET,RB,9,GB,17,73,4.3,0,3,3,23,0,0,0,12.6
24,Trey Benson,ARI,RB,9,CHI,8,37,4.6,1,1,1,18,0,0,0,12.5
25,Rachaad White,TB,RB,9,KC,3,19,6.3,1,3,3,16,0,0,0,12.5
26,Aaron Jones,MIN,RB,9,IND,21,64,3,0,4,4,18,0,0,0,12.2
27,James Cook,BUF,RB,9,MIA,10,44,4.4,0,6,5,25,0,0,0,11.9
28,Breece Hall,NYJ,RB,9,HOU,15,74,4.9,0,4,2,11,0,1,0,10.5
29,Kyren Williams,LAR,RB,9,SEA,22,69,3.1,0,3,1,26,0,1,0,10.5
30,Javonte Williams,DEN,RB,9,BAL,12,42,3.5,0,3,2,42,0,0,0,10.4
31,Emanuel Wilson,GB,RB,9,DET,4,28,7,1,1,1,1,0,0,0,9.9
32,Jonathan Taylor,IND,RB,9,MIN,13,48,3.7,0,5,3,11,0,0,0,8.9
33,Justice Hill,BAL,RB,9,DEN,5,15,3,0,3,3,43,0,0,0,8.8
34,Raheem Mostert,MIA,RB,9,BUF,10,56,5.6,0,2,2,32,0,1,1,8.8
35,Tyrone Tracy Jr.,NYG,RB,9,WAS,16,66,4.1,0,1,1,3,0,0,0,7.9
36,Tyler Allgeier,ATL,RB,9,DAL,6,18,3,1,0,0,0,0,0,0,7.8
37,Patrick Ricard,BAL,FB,9,DEN,0,0,,0,1,1,3,1,0,0,7.3
38,Cam Akers,MIN,RB,9,IND,6,46,7.7,0,2,2,7,0,0,0,7.3
39,Chris Brooks,GB,RB,9,DET,2,13,6.5,0,4,3,28,0,0,0,7.1
40,Zamir White,LV,RB,9,CIN,6,10,1.7,1,0,0,0,0,0,0,7
41,Bucky Irving,TB,RB,9,KC,7,24,3.4,0,3,3,10,0,0,0,6.4
42,Ameer Abdullah,LV,RB,9,CIN,4,12,3,0,3,3,14,0,0,0,5.6
43,Zach Charbonnet,SEA,RB,9,LAR,2,8,4,0,3,2,25,0,0,0,5.3
44,Chris Rodriguez Jr.,WAS,RB,9,NYG,11,52,4.7,0,0,0,0,0,0,0,5.2
45,Travis Etienne Jr.,JAX,RB,9,PHI,3,24,8,0,3,2,6,0,0,0,5
46,Jaleel McLaughlin,DEN,RB,9,BAL,5,10,2,0,3,3,10,0,0,0,5
47,Jordan Mims,NO,RB,9,CAR,5,13,2.6,0,1,1,25,0,0,0,4.8
48,Nick Chubb,CLE,RB,9,LAC,15,39,2.6,0,1,1,-4,0,0,0,4.5
49,Roschon Johnson,CHI,RB,9,ARI,3,13,4.3,0,3,2,8,0,0,0,4.1
50,Alexander Mattison,LV,RB,9,CIN,9,36,4,0,0,0,0,0,0,0,3.6
51,Audric Estime,DEN,RB,9,BAL,5,35,7,0,0,0,0,0,0,0,3.5
52,Devin Singletary,NYG,RB,9,WAS,7,33,4.7,0,0,0,0,0,0,0,3.3
53,Hunter Luepke,DAL,RB,9,ATL,1,5,5,0,2,2,4,0,0,0,2.9
54,Sean Tucker,TB,RB,9,KC,3,11,3.7,0,1,1,6,0,0,0,2.7
55,Ty Johnson,BUF,RB,9,MIA,3,23,7.7,0,0,0,0,0,0,0,2.3
56,J.J. Taylor,HOU,RB,9,NYJ,3,23,7.7,0,0,0,0,0,0,0,2.3
57,Trey Sermon,IND,RB,9,MIN,2,4,2,0,2,1,9,0,0,0,2.3
58,Julius Chestnut,TEN,RB,9,NE,5,22,4.4,0,0,0,0,0,0,0,2.2
59,Tank Bigsby,JAX,RB,9,PHI,8,22,2.8,0,0,0,0,0,0,0,2.2
60,Antonio Gibson,NE,RB,9,TEN,1,-1,-1,0,1,1,12,0,0,0,2.1
61,Kenneth Gainwell,PHI,RB,9,JAX,5,9,1.8,0,1,1,1,0,0,0,2
62,Jeremy McNichols,WAS,RB,9,NYG,8,20,2.5,0,1,0,0,0,0,0,2
63,Jaylen Wright,MIA,RB,9,BUF,6,18,3,0,0,0,0,0,0,0,1.8
64,Jerome Ford,CLE,RB,9,LAC,2,5,2.5,0,3,1,2,0,0,0,1.7
65,Miles Sanders,CAR,RB,9,NO,2,-5,-2.5,0,2,2,-5,0,0,0,1
66,Carson Steele,KC,FB,9,TB,3,9,3,0,0,0,0,0,0,0,0.9
67,Braelon Allen,NYJ,RB,9,HOU,4,9,2.2,0,1,0,0,0,0,0,0.9
68,Pierre Strong Jr.,CLE,RB,9,LAC,2,8,4,0,0,0,0,0,0,0,0.8
69,Dalvin Cook,DAL,RB,9,ATL,2,8,4,0,0,0,0,0,0,0,0.8
70,Kimani Vidal,LAC,RB,9,CLE,5,7,1.4,0,0,0,0,0,0,0,0.7
71,JaMycal Hasty,NE,RB,9,TEN,1,0,0,0,1,1,-3,0,0,0,0.7
72,D'Ernest Johnson,JAX,RB,9,PHI,2,6,3,0,1,0,0,0,0,0,0.6
73,DeeJay Dallas,ARI,RB,9,CHI,1,2,2,0,0,0,0,0,0,0,0.2
74,C.J. Ham,MIN,FB,9,IND,0,0,,0,0,0,0,0,0,0,0
75,Joshua Kelley,TEN,RB,9,NE,0,0,,0,0,0,0,0,0,0,0
76,Travis Homer,CHI,RB,9,ARI,0,0,,0,0,0,0,0,0,0,0
77,Isaiah Davis,NYJ,RB,9,HOU,0,0,,0,0,0,0,0,0,0,0
78,Avery Williams,ATL,RB,9,DAL,0,0,,0,0,0,0,0,0,0,0
79,Deuce Vaughn,DAL,RB,9,ATL,0,0,,0,0,0,0,0,0,0,0
80,Eric Gray,NYG,RB,9,WAS,0,0,,0,0,0,0,0,0,0,0
